"Date","ID.OB","Month_Yr","Address","Block","Latitude","Longitude","Street","CULEX_ERRATICUS","CULEX_PIPIENS","CULEX_PIPIENS_RESTUANS","CULEX_RESTUANS","CULEX_SALINARIUS","CULEX_TARSALIS","CULEX_TERRITANS","Month","ParasiticIn.","Influenza.","Spray","Year","TrapM","WnvPresentB","ID.y","ID.y","Station2","Tmax2","Tmin2","Tavg2","DewPoint2","WetBulb2","Heat2","Cool2","PrecipTotal2","StnPressure2","SeaLevel2","ResultSpeed2","ResultDir2","AvgSpeed2","BCFG2","BR2","DZ2","FG2","FG.2","FU2","GR2","HZ2","RA2","SN2","SQ2","TS2","TSRA2","VCFG2","VCTS2","Tmax2.imp","Tavg2.imp","PrecipTotal2.imp","RA45.2","PT45_gt052.imp","Tmax2.i","RA45.2i","PT45_gt052.i","ID","Station","Tmax","Tmin","Tavg","Depart","DewPoint","WetBulb","Heat","Cool","Sunrise","Sunset","SnowFall","PrecipTotal","StnPressure","SeaLevel","ResultSpeed","ResultDir","AvgSpeed","BCFG","BR","DZ","FG","FG.","FU","HZ","MIFG","RA","SN","SQ","TS","TSRA","VCTS","RA45","PT45_gt05","RA45.imp","PT45_gt05.imp"
2011-08-05,2933,"2011-08","2400 East 105th Street, Chicago, IL 60617, USA",24,41.704572,-87.565666," E 105TH ST",0,6,14,6,2,0,0,8,0.25,0.57,0,2011,128,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2934,"2011-08","2500 West Grand Avenue, Chicago, IL 60654, USA",25,41.891118,-87.654491," W GRAND AVE",0,0,0,2,0,0,0,8,0.25,0.57,0,2011,46,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2935,"2011-08","2800 North Francisco Avenue, Chicago, IL 60618, USA",28,41.932094,-87.700117," N FRANCISCO AVE",0,0,15,4,0,0,0,8,0.25,0.57,0,2011,147,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2936,"2011-08","3000 West 18th Street, Chicago, IL 60608, USA",30,41.857402,-87.694991," W 18TH ST",0,0,1,0,0,0,0,8,0.25,0.57,0,2011,43,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2937,"2011-08","3300 North Rutherford Avenue, Chicago, IL 60634, USA",33,41.94016,-87.794896," N RUTHERFORD AVE",0,0,48,5,0,0,0,8,0.25,0.57,0,2011,144,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2938,"2011-08","3300 West 104th Street, Chicago, IL 60655, USA",33,41.704336,-87.703736," W 104TH ST",0,1,7,2,0,0,0,8,0.25,0.57,0,2011,95,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2939,"2011-08","3500 West 116th Street, Chicago, IL 60655, USA",35,41.682587,-87.707973," W 116TH ST",0,2,13,0,0,0,0,8,0.25,0.57,0,2011,158,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2940,"2011-08","3500 West 51st Street, Chicago, IL 60632, USA",35,41.800737,-87.71188," W 51ST ST",0,0,1,1,0,0,0,8,0.25,0.57,0,2011,62,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2941,"2011-08","3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36,41.944869,-87.832763," N PITTSBURGH AVE",0,0,18,2,0,0,0,8,0.25,0.57,0,2011,11,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2942,"2011-08","3700 118th Street, Chicago, IL 60617, USA",37,41.680946,-87.535198," E 118TH ST",0,0,1,1,0,0,1,8,0.25,0.57,0,2011,212,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2943,"2011-08","3700 North Kedvale Avenue, Chicago, IL 60641, USA",37,41.948167,-87.730698," N KEDVALE AVE",0,0,1,0,0,0,0,8,0.25,0.57,0,2011,218,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2944,"2011-08","3700 South Pulaski Road, Chicago, IL 60623, USA",37,41.82561,-87.726549," S PULASKI RD",0,0,9,11,0,0,0,8,0.25,0.57,0,2011,63,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2945,"2011-08","3900 North Springfield Avenue, Chicago, IL 60618, USA",39,41.951866,-87.725057," N SPRINGFIELD AVE",0,0,5,0,0,0,0,8,0.25,0.57,0,2011,228,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2946,"2011-08","3900 South Ashland Avenue, Chicago, IL 60609, USA",39,41.822536,-87.666343," S ASHLAND AVE",0,3,4,0,0,0,0,8,0.25,0.57,0,2011,74,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2947,"2011-08","4000 East 130th Street, Chicago, IL 60633, USA",40,41.659112,-87.538693," E 130TH ST",0,4,5,2,0,0,0,8,0.25,0.57,0,2011,221,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2948,"2011-08","4000 South Dearborn Street, Chicago, IL 60609, USA",40,41.821582,-87.627796," S DEARBORN ST",0,0,2,0,0,0,0,8,0.25,0.57,0,2011,81,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2949,"2011-08","4100 North Oak Park Avenue, Chicago, IL 60634, USA",41,41.95469,-87.800991," N OAK PARK AVE",0,0,21,3,0,0,0,8,0.25,0.57,0,2011,2,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2950,"2011-08","4200 West 127th Street, Alsip, IL 60803, USA",42,41.662014,-87.724608," W 127TH PL",0,0,0,4,0,0,1,8,0.25,0.57,0,2011,135,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2951,"2011-08","4200 West 65th Street, Chicago, IL 60621, USA",42,41.776428,-87.627096," W 65TH ST",0,0,0,0,0,0,1,8,0.25,0.57,0,2011,235,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2952,"2011-08","4500 North Campbell Avenue, Chicago, IL 60625, USA",45,41.963976,-87.69181," N CAMPBELL AVE",0,1,5,1,0,0,0,8,0.25,0.57,0,2011,220,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2953,"2011-08","4600 Milwaukee Avenue, Chicago, IL 60630, USA",46,41.964242,-87.757639," N MILWAUKEE AVE",0,0,54,0,0,0,0,8,0.25,0.57,0,2011,3,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2954,"2011-08","4800 West Montana Street, Chicago, IL 60639, USA",48,41.925198,-87.746381," W MONTANA ST",0,5,21,4,0,0,0,8,0.25,0.57,0,2011,222,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2955,"2011-08","5000 South Central Avenue, Chicago, IL 60638, USA",50,41.801498,-87.763416," S CENTRAL AVE",0,0,16,4,0,0,1,8,0.25,0.57,0,2011,31,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2956,"2011-08","5000 South Union Avenue, Chicago, IL 60609, USA",50,41.803423,-87.642984," S UNION AVE",0,3,2,0,0,0,0,8,0.25,0.57,0,2011,82,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2957,"2011-08","5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51,41.973845,-87.805059," N MONT CLARE AVE",0,2,118,0,0,0,0,8,0.25,0.57,0,2011,223,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2958,"2011-08","5100 West 72nd Street, Chicago, IL 60638, USA",51,41.763733,-87.742302," W 72ND ST",0,2,0,1,0,0,0,8,0.25,0.57,0,2011,35,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2959,"2011-08","5200 South Kolmar Avenue, Chicago, IL 60632, USA",52,41.798697,-87.736812," S KOLMAR",0,7,8,2,0,0,0,8,0.25,0.57,0,2011,114,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2960,"2011-08","5800 North Pulaski Road, Chicago, IL 60646, USA",58,41.984809,-87.728492," N PULASKI RD",0,0,10,0,0,0,0,8,0.25,0.57,0,2011,27,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2961,"2011-08","5800 North Western Avenue, Chicago, IL 60659, USA",58,41.986921,-87.689778," N WESTERN AVE",0,0,4,0,0,0,0,8,0.25,0.57,0,2011,28,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2962,"2011-08","6100 North Lemont Avenue, Chicago, IL 60646, USA",61,41.991429,-87.747113," N LEMONT AVE",0,0,6,0,0,0,0,8,0.25,0.57,0,2011,12,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2963,"2011-08","6100 West Fullerton Avenue, Chicago, IL 60639, USA",61,41.923738,-87.785288," W FULLERTON AVE",0,2,1,0,0,0,0,8,0.25,0.57,0,2011,13,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2964,"2011-08","6300 West 64th Street, Chicago, IL 60638, USA",63,41.776156,-87.778927," W 64TH ST",0,0,2,0,0,0,0,8,0.25,0.57,0,2011,155,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2965,"2011-08","6400 South Stony Island Avenue, Chicago, IL 60637, USA",64,41.778748,-87.586427," S STONY ISLAND AVE",0,0,2,0,0,0,0,8,0.25,0.57,0,2011,77,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2966,"2011-08","7000 North Moselle Avenue, Chicago, IL 60646, USA",70,42.008314,-87.777921," N MOSELL AVE",0,0,23,1,0,0,0,8,0.25,0.57,0,2011,8,1,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2967,"2011-08","7000 West Armitage Avenue, Chicago, IL 60707, USA",70,41.916265,-87.800515,"  W ARMITAGE AVENUE",0,11,52,10,0,0,0,8,0.25,0.57,0,2011,151,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2968,"2011-08","7100 South South Shore Drive, Chicago, IL 60649, USA",71,41.766202,-87.562889," S SOUTH SHORE DR",0,0,1,0,0,0,0,8,0.25,0.57,0,2011,79,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2969,"2011-08","7700 South Eberhart Avenue, Chicago, IL 60619, USA",77,41.754676,-87.612922," S EBERHART AVE",0,1,7,1,0,0,0,8,0.25,0.57,0,2011,80,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2970,"2011-08","8200 South Kostner Avenue, Chicago, IL 60652, USA",82,41.743402,-87.731435," S KOSTNER AVE",0,0,13,0,0,0,0,8,0.25,0.57,0,2011,225,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2971,"2011-08","8900 South Carpenter Street, Chicago, IL 60620, USA",89,41.732984,-87.649642," S CARPENTER ST",0,2,1,0,0,0,0,8,0.25,0.57,0,2011,159,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2972,"2011-08","9100 West Higgins Road, Rosemont, IL 60018, USA",91,41.992478,-87.862995," W HIGGINS RD",0,0,1,2,0,0,0,8,0.25,0.57,0,2011,9,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2973,"2011-08","Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",52,41.778297,-87.752411," W 63RD ST",0,2,11,10,0,0,0,8,0.25,0.57,0,2011,65,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2974,"2011-08","Chicago, IL, USA",43,41.878114,-87.629798," N ASHLAND AVE OVERPASS",0,3,3,0,0,0,0,8,0.25,0.57,0,2011,145,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2975,"2011-08","East 91st Place, Chicago, IL, USA",65,41.728495,-87.600963," E 91ST PL",0,0,28,10,0,0,0,8,0.25,0.57,0,2011,227,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2976,"2011-08","Ohare Court, Bensenville, IL 60106, USA",10,41.957799,-87.930995," W OHARE",0,8,39,10,0,0,0,8,0.25,0.57,0,2011,903,1,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2977,"2011-08","ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10,41.974689,-87.890615," W OHARE AIRPORT",0,16,59,42,0,0,0,8,0.25,0.57,0,2011,900,1,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2978,"2011-08","South Brandon Avenue, Chicago, IL 60617, USA",13,41.740641,-87.546587," S BRANDON",0,2,4,0,0,0,0,8,0.25,0.57,0,2011,209,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2979,"2011-08","South Cottage Grove Avenue, Chicago, IL, USA",10,41.750498,-87.605294," S COTTAGE GROVE",0,2,0,1,0,0,0,8,0.25,0.57,0,2011,102,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2980,"2011-08","South Doty Avenue, Chicago, IL, USA",12,41.673408,-87.599862," S DOTY AVE",0,0,1,0,0,0,0,8,0.25,0.57,0,2011,115,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2981,"2011-08","South Stony Island Avenue, Chicago, IL, USA",10,41.726465,-87.585413," S STONY ISLAND AVE",0,5,5,6,0,0,0,8,0.25,0.57,0,2011,138,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
2011-08-05,2982,"2011-08","South Vincennes Avenue, Chicago, IL, USA",10,41.723195,-87.64997," S VINCENNES",0,2,4,3,0,0,1,8,0.25,0.57,0,2011,89,0,833,833,2,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0,833,1,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,11,1
