"ID","Date","Month_Yr","Address","Block","Latitude","Longitude","Street","CULEX_ERRATICUS","CULEX_PIPIENS","CULEX_PIPIENS_RESTUANS","CULEX_RESTUANS","CULEX_SALINARIUS","CULEX_TARSALIS","CULEX_TERRITANS","WnvPresent","Month","Tmax","Tmin","Tavg","Depart","DewPoint","Heat","Cool","Sunrise","Sunset","PrecipTotal","ResultSpeed","ResultDir","AvgSpeed","BR","DZ","FG","HZ","RA","TS","TSRA","VCTS","Tmax2","Tmin2","Tavg2","WetBulb2","Heat2","PrecipTotal2","StnPressure2","ResultDir2","AvgSpeed2","BR2","DZ2","FG2","HZ2","RA2","TS2","TSRA2","VCTS2","ParasiticIn.","Influenza.","Spray","Year","Season_code","TrapM","Snow_Fall","RA45","PT45_gt50","RA45_2","WnvPresentB","PrecipTotal2i.x","RA45i","PT45_gt50i","RA45_2i","PT45_gt50_2","PT45_gt50_2i"
2637,"2011-06-30","2011-06","5800 North Western Avenue, Chicago, IL 60659, USA",58,41.986921,-87.689778," N WESTERN AVE",0,0,0,2,0,0,0,0,6,88,60,39,20,62,1,10,419,1931,1,8.2,17,172,0,0,0,0,0,0,0,0,89,66,43,36,1,5,65,16,9,0,0,0,0,1,1,1,1,0.23,0.76,0,2011,2,28,0,18,1,17,0,5,18,1,17,0,0
2638,"2011-06-30","2011-06","6100 North Lemont Avenue, Chicago, IL 60646, USA",61,41.991429,-87.747113," N LEMONT AVE",0,0,1,0,0,0,0,0,6,88,60,39,20,62,1,10,419,1931,1,8.2,17,172,0,0,0,0,0,0,0,0,89,66,43,36,1,5,65,16,9,0,0,0,0,1,1,1,1,0.23,0.76,0,2011,2,12,0,18,1,17,0,5,18,1,17,0,0
2639,"2011-06-30","2011-06","6300 West 64th Street, Chicago, IL 60638, USA",63,41.776156,-87.778927," W 64TH ST",0,0,0,0,0,0,2,0,6,88,60,39,20,62,1,10,419,1931,1,8.2,17,172,0,0,0,0,0,0,0,0,89,66,43,36,1,5,65,16,9,0,0,0,0,1,1,1,1,0.23,0.76,0,2011,2,155,0,18,1,17,0,5,18,1,17,0,0
2640,"2011-06-30","2011-06","7000 North Moselle Avenue, Chicago, IL 60646, USA",70,42.008314,-87.777921," N MOSELL AVE",0,0,19,0,0,0,0,0,6,88,60,39,20,62,1,10,419,1931,1,8.2,17,172,0,0,0,0,0,0,0,0,89,66,43,36,1,5,65,16,9,0,0,0,0,1,1,1,1,0.23,0.76,0,2011,2,8,0,18,1,17,0,5,18,1,17,0,0
2641,"2011-06-30","2011-06","7000 West Armitage Avenue, Chicago, IL 60707, USA",70,41.916265,-87.800515,"  W ARMITAGE AVENUE",0,0,36,15,0,0,0,0,6,88,60,39,20,62,1,10,419,1931,1,8.2,17,172,0,0,0,0,0,0,0,0,89,66,43,36,1,5,65,16,9,0,0,0,0,1,1,1,1,0.23,0.76,0,2011,2,151,0,18,1,17,0,5,18,1,17,0,0
2642,"2011-06-30","2011-06","7100 South South Shore Drive, Chicago, IL 60649, USA",71,41.766202,-87.562889," S SOUTH SHORE DR",0,0,0,1,0,0,1,0,6,88,60,39,20,62,1,10,419,1931,1,8.2,17,172,0,0,0,0,0,0,0,0,89,66,43,36,1,5,65,16,9,0,0,0,0,1,1,1,1,0.23,0.76,0,2011,2,79,0,18,1,17,0,5,18,1,17,0,0
2643,"2011-06-30","2011-06","7500 North Oakley Avenue, Chicago, IL 60645, USA",75,42.01743,-87.687769," N OAKLEY AVE",0,0,0,1,0,0,0,0,6,88,60,39,20,62,1,10,419,1931,1,8.2,17,172,0,0,0,0,0,0,0,0,89,66,43,36,1,5,65,16,9,0,0,0,0,1,1,1,1,0.23,0.76,0,2011,2,148,0,18,1,17,0,5,18,1,17,0,0
2644,"2011-06-30","2011-06","7700 South Eberhart Avenue, Chicago, IL 60619, USA",77,41.754676,-87.612922," S EBERHART AVE",0,0,1,1,0,0,0,0,6,88,60,39,20,62,1,10,419,1931,1,8.2,17,172,0,0,0,0,0,0,0,0,89,66,43,36,1,5,65,16,9,0,0,0,0,1,1,1,1,0.23,0.76,0,2011,2,80,0,18,1,17,0,5,18,1,17,0,0
2645,"2011-06-30","2011-06","7900 South South Chicago Avenue, Chicago, IL 60617, USA",79,41.754292,-87.590773," S CHICAGO AVE",0,0,0,1,0,0,0,0,6,88,60,39,20,62,1,10,419,1931,1,8.2,17,172,0,0,0,0,0,0,0,0,89,66,43,36,1,5,65,16,9,0,0,0,0,1,1,1,1,0.23,0.76,0,2011,2,83,0,18,1,17,0,5,18,1,17,0,0
2646,"2011-06-30","2011-06","8200 South Kostner Avenue, Chicago, IL 60652, USA",82,41.743402,-87.731435," S KOSTNER AVE",0,0,0,2,0,0,0,0,6,88,60,39,20,62,1,10,419,1931,1,8.2,17,172,0,0,0,0,0,0,0,0,89,66,43,36,1,5,65,16,9,0,0,0,0,1,1,1,1,0.23,0.76,0,2011,2,225,0,18,1,17,0,5,18,1,17,0,0
2647,"2011-06-30","2011-06","8900 South Carpenter Street, Chicago, IL 60620, USA",89,41.732984,-87.649642," S CARPENTER ST",0,0,1,4,0,0,0,0,6,88,60,39,20,62,1,10,419,1931,1,8.2,17,172,0,0,0,0,0,0,0,0,89,66,43,36,1,5,65,16,9,0,0,0,0,1,1,1,1,0.23,0.76,0,2011,2,159,0,18,1,17,0,5,18,1,17,0,0
2648,"2011-06-30","2011-06","9100 West Higgins Road, Rosemont, IL 60018, USA",91,41.992478,-87.862995," W HIGGINS RD",0,0,3,0,0,0,0,0,6,88,60,39,20,62,1,10,419,1931,1,8.2,17,172,0,0,0,0,0,0,0,0,89,66,43,36,1,5,65,16,9,0,0,0,0,1,1,1,1,0.23,0.76,0,2011,2,9,0,18,1,17,0,5,18,1,17,0,0
2649,"2011-06-30","2011-06","Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",52,41.778297,-87.752411," W 63RD ST",0,0,10,20,0,0,0,0,6,88,60,39,20,62,1,10,419,1931,1,8.2,17,172,0,0,0,0,0,0,0,0,89,66,43,36,1,5,65,16,9,0,0,0,0,1,1,1,1,0.23,0.76,0,2011,2,65,0,18,1,17,0,5,18,1,17,0,0
2650,"2011-06-30","2011-06","Chicago, IL, USA",43,41.878114,-87.629798," N ASHLAND AVE OVERPASS",0,0,1,0,0,0,0,0,6,88,60,39,20,62,1,10,419,1931,1,8.2,17,172,0,0,0,0,0,0,0,0,89,66,43,36,1,5,65,16,9,0,0,0,0,1,1,1,1,0.23,0.76,0,2011,2,145,0,18,1,17,0,5,18,1,17,0,0
2651,"2011-06-30","2011-06","East 91st Place, Chicago, IL, USA",65,41.728495,-87.600963," E 91ST PL",0,0,2,2,0,0,0,0,6,88,60,39,20,62,1,10,419,1931,1,8.2,17,172,0,0,0,0,0,0,0,0,89,66,43,36,1,5,65,16,9,0,0,0,0,1,1,1,1,0.23,0.76,0,2011,2,227,0,18,1,17,0,5,18,1,17,0,0
2652,"2011-06-30","2011-06","Ohare Court, Bensenville, IL 60106, USA",10,41.957799,-87.930995," W OHARE",0,40,35,20,0,0,0,0,6,88,60,39,20,62,1,10,419,1931,1,8.2,17,172,0,0,0,0,0,0,0,0,89,66,43,36,1,5,65,16,9,0,0,0,0,1,1,1,1,0.23,0.76,0,2011,2,903,0,18,1,17,0,5,18,1,17,0,0
2653,"2011-06-30","2011-06","ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10,41.974689,-87.890615," W OHARE AIRPORT",0,0,467,334,0,0,0,0,6,88,60,39,20,62,1,10,419,1931,1,8.2,17,172,0,0,0,0,0,0,0,0,89,66,43,36,1,5,65,16,9,0,0,0,0,1,1,1,1,0.23,0.76,0,2011,2,900,0,18,1,17,0,5,18,1,17,0,0
2654,"2011-06-30","2011-06","South Doty Avenue, Chicago, IL, USA",12,41.673408,-87.599862," S DOTY AVE",0,0,93,46,1,0,0,0,6,88,60,39,20,62,1,10,419,1931,1,8.2,17,172,0,0,0,0,0,0,0,0,89,66,43,36,1,5,65,16,9,0,0,0,0,1,1,1,1,0.23,0.76,0,2011,2,115,0,18,1,17,0,5,18,1,17,0,0
2655,"2011-06-30","2011-06","South Torrence Avenue, Chicago, IL, USA",13,41.678618,-87.559308," S TORRENCE AVE",0,0,0,2,0,0,0,0,6,88,60,39,20,62,1,10,419,1931,1,8.2,17,172,0,0,0,0,0,0,0,0,89,66,43,36,1,5,65,16,9,0,0,0,0,1,1,1,1,0.23,0.76,0,2011,2,200,0,18,1,17,0,5,18,1,17,0,0
2656,"2011-06-30","2011-06","South Vincennes Avenue, Chicago, IL, USA",10,41.723195,-87.64997," S VINCENNES",0,0,3,3,0,0,0,0,6,88,60,39,20,62,1,10,419,1931,1,8.2,17,172,0,0,0,0,0,0,0,0,89,66,43,36,1,5,65,16,9,0,0,0,0,1,1,1,1,0.23,0.76,0,2011,2,89,0,18,1,17,0,5,18,1,17,0,0
2657,"2011-06-30","2011-06","University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",11,41.868077,-87.666901," S ASHLAND AVE",0,3,92,3,0,0,0,0,6,88,60,39,20,62,1,10,419,1931,1,8.2,17,172,0,0,0,0,0,0,0,0,89,66,43,36,1,5,65,16,9,0,0,0,0,1,1,1,1,0.23,0.76,0,2011,2,90,0,18,1,17,0,5,18,1,17,0,0
2658,"2011-06-30","2011-06","West Garfield Boulevard, Chicago, IL, USA",90,41.793818,-87.654234," W GARFIELD BLVD",0,0,18,37,0,0,0,0,6,88,60,39,20,62,1,10,419,1931,1,8.2,17,172,0,0,0,0,0,0,0,0,89,66,43,36,1,5,65,16,9,0,0,0,0,1,1,1,1,0.23,0.76,0,2011,2,226,0,18,1,17,0,5,18,1,17,0,0
2659,"2011-07-11","2011-07","1000 East 67th Street, Chicago, IL 60637, USA",10,41.773215,-87.60088," E 67TH ST",0,0,0,18,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,73,0,14,1,15,0,15,14,1,15,0,0
2660,"2011-07-11","2011-07","1000 North Central Park Avenue, Chicago, IL 60651, USA",10,41.89923,-87.716788," N CENTRAL PARK DR",0,0,7,5,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,30,0,14,1,15,0,15,14,1,15,0,0
2661,"2011-07-11","2011-07","1100 North Artesian Avenue, Chicago, IL 60622, USA",11,41.903002,-87.688267," S ARTESIAN AVE",0,0,47,37,0,0,1,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,160,0,14,1,15,0,15,14,1,15,0,0
2662,"2011-07-11","2011-07","1100 Roosevelt Road, Chicago, IL 60608, USA",11,41.867108,-87.654224," W ROOSEVELT",0,3,25,15,0,0,2,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,48,0,14,1,15,0,15,14,1,15,0,0
2663,"2011-07-11","2011-07","1100 South California Avenue, Chicago, IL 60612, USA",11,41.868142,-87.696269," S CALIFORNIA",0,0,52,46,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,47,0,14,1,15,0,15,14,1,15,0,0
2664,"2011-07-11","2011-07","1100 West Chicago Avenue, Chicago, IL 60642, USA",11,41.896282,-87.655232," W CHICAGO",0,0,0,1,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,49,0,14,1,15,0,15,14,1,15,0,0
2665,"2011-07-11","2011-07","1200 West Greenleaf Avenue, Chicago, IL 60626, USA",12,42.010412,-87.66214," W GREENLEAF AVE",0,0,2,0,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,18,0,14,1,15,0,15,14,1,15,0,0
2666,"2011-07-11","2011-07","1300 North Laramie Avenue, Chicago, IL 60651, USA",13,41.904194,-87.756155," N LARAMIE AVE",0,0,3,4,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,230,0,14,1,15,0,15,14,1,15,0,0
2667,"2011-07-11","2011-07","1400 North Sacramento Avenue, Chicago, IL 60622, USA",14,41.906638,-87.701431," N HUMBOLDT DR",0,0,4,1,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,33,0,14,1,15,0,15,14,1,15,0,0
2668,"2011-07-11","2011-07","1700 North Ashland Avenue, Chicago, IL 60622, USA",17,41.912563,-87.668055," N ASHLAND AVE",0,0,9,11,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,232,0,14,1,15,0,15,14,1,15,0,0
2669,"2011-07-11","2011-07","1700 North Pulaski Road, Chicago, IL 60639, USA",17,41.911824,-87.726737," N PULASKI RD",0,0,4,0,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,39,0,14,1,15,0,15,14,1,15,0,0
2670,"2011-07-11","2011-07","1700 West 95th Street, Chicago, IL 60643, USA",17,41.720848,-87.666014," W 95TH ST",0,0,15,10,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,94,0,14,1,15,0,15,14,1,15,0,0
2671,"2011-07-11","2011-07","1700 West Addison Street, Chicago, IL 60613, USA",17,41.947227,-87.671457," W ADDISON ST",0,0,9,3,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,224,0,14,1,15,0,15,14,1,15,0,0
2672,"2011-07-11","2011-07","2200 North Cannon Drive, Chicago, IL 60614, USA",22,41.921965,-87.632085," N CANNON DR",0,0,2,8,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,54,0,14,1,15,0,15,14,1,15,0,0
2673,"2011-07-11","2011-07","2200 West 51st Street, Chicago, IL 60609, USA",22,41.801179,-87.679447," W 51ST ST",0,0,14,2,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,61,0,14,1,15,0,15,14,1,15,0,0
2674,"2011-07-11","2011-07","2400 East 105th Street, Chicago, IL 60617, USA",24,41.704572,-87.565666," E 105TH ST",0,0,5,4,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,128,0,14,1,15,0,15,14,1,15,0,0
2675,"2011-07-11","2011-07","2500 South Millard Avenue, Chicago, IL 60623, USA",25,41.846075,-87.716277," S MILLARD AVE",0,0,8,0,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,152,0,14,1,15,0,15,14,1,15,0,0
2676,"2011-07-11","2011-07","2500 West Grand Avenue, Chicago, IL 60654, USA",25,41.891118,-87.654491," W GRAND AVE",0,0,1,0,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,46,0,14,1,15,0,15,14,1,15,0,0
2677,"2011-07-11","2011-07","2800 North Francisco Avenue, Chicago, IL 60618, USA",28,41.932094,-87.700117," N FRANCISCO AVE",0,0,10,30,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,147,0,14,1,15,0,15,14,1,15,0,0
2678,"2011-07-11","2011-07","3300 North Rutherford Avenue, Chicago, IL 60634, USA",33,41.94016,-87.794896," N RUTHERFORD AVE",0,0,0,3,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,144,0,14,1,15,0,15,14,1,15,0,0
2679,"2011-07-11","2011-07","3300 West 104th Street, Chicago, IL 60655, USA",33,41.704336,-87.703736," W 104TH ST",0,0,0,1,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,95,0,14,1,15,0,15,14,1,15,0,0
2680,"2011-07-11","2011-07","3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36,41.944869,-87.832763," N PITTSBURGH AVE",0,0,17,77,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,11,0,14,1,15,0,15,14,1,15,0,0
2681,"2011-07-11","2011-07","3700 118th Street, Chicago, IL 60617, USA",37,41.680946,-87.535198," E 118TH ST",0,0,4,1,0,0,2,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,212,0,14,1,15,0,15,14,1,15,0,0
2682,"2011-07-11","2011-07","3700 North Kedvale Avenue, Chicago, IL 60641, USA",37,41.948167,-87.730698," N KEDVALE AVE",0,0,1,5,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,218,0,14,1,15,0,15,14,1,15,0,0
2683,"2011-07-11","2011-07","3700 South Pulaski Road, Chicago, IL 60623, USA",37,41.82561,-87.726549," S PULASKI RD",0,0,10,26,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,63,0,14,1,15,0,15,14,1,15,0,0
2684,"2011-07-11","2011-07","3900 North Springfield Avenue, Chicago, IL 60618, USA",39,41.951866,-87.725057," N SPRINGFIELD AVE",0,0,1,4,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,228,0,14,1,15,0,15,14,1,15,0,0
2685,"2011-07-11","2011-07","3900 South Ashland Avenue, Chicago, IL 60609, USA",39,41.822536,-87.666343," S ASHLAND AVE",0,0,0,3,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,74,0,14,1,15,0,15,14,1,15,0,0
2686,"2011-07-11","2011-07","4000 East 130th Street, Chicago, IL 60633, USA",40,41.659112,-87.538693," E 130TH ST",0,0,1,2,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,221,0,14,1,15,0,15,14,1,15,0,0
2687,"2011-07-11","2011-07","4000 South Dearborn Street, Chicago, IL 60609, USA",40,41.821582,-87.627796," S DEARBORN ST",0,0,0,3,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,81,0,14,1,15,0,15,14,1,15,0,0
2688,"2011-07-11","2011-07","4100 North Oak Park Avenue, Chicago, IL 60634, USA",41,41.95469,-87.800991," N OAK PARK AVE",0,4,24,18,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,2,0,14,1,15,0,15,14,1,15,0,0
2689,"2011-07-11","2011-07","4200 West 127th Street, Alsip, IL 60803, USA",42,41.662014,-87.724608," W 127TH PL",0,0,15,8,0,0,9,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,135,0,14,1,15,0,15,14,1,15,0,0
2690,"2011-07-11","2011-07","4200 West 65th Street, Chicago, IL 60621, USA",42,41.776428,-87.627096," W 65TH ST",0,0,0,8,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,235,0,14,1,15,0,15,14,1,15,0,0
2691,"2011-07-11","2011-07","4500 North Campbell Avenue, Chicago, IL 60625, USA",45,41.963976,-87.69181," N CAMPBELL AVE",0,0,0,1,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,220,0,14,1,15,0,15,14,1,15,0,0
2692,"2011-07-11","2011-07","4600 Milwaukee Avenue, Chicago, IL 60630, USA",46,41.964242,-87.757639," N MILWAUKEE AVE",0,2,1,10,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,3,0,14,1,15,0,15,14,1,15,0,0
2693,"2011-07-11","2011-07","5000 South Central Avenue, Chicago, IL 60638, USA",50,41.801498,-87.763416," S CENTRAL AVE",0,0,5,4,0,0,1,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,31,0,14,1,15,0,15,14,1,15,0,0
2694,"2011-07-11","2011-07","5000 South Union Avenue, Chicago, IL 60609, USA",50,41.803423,-87.642984," S UNION AVE",0,0,4,2,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,82,0,14,1,15,0,15,14,1,15,0,0
2695,"2011-07-11","2011-07","5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51,41.973845,-87.805059," N MONT CLARE AVE",0,0,22,41,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,223,0,14,1,15,0,15,14,1,15,0,0
2696,"2011-07-11","2011-07","5100 West 72nd Street, Chicago, IL 60638, USA",51,41.763733,-87.742302," W 72ND ST",0,0,0,7,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,35,0,14,1,15,0,15,14,1,15,0,0
2697,"2011-07-11","2011-07","5200 South Kolmar Avenue, Chicago, IL 60632, USA",52,41.798697,-87.736812," S KOLMAR",0,6,37,87,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,114,0,14,1,15,0,15,14,1,15,0,0
2698,"2011-07-11","2011-07","5800 North Pulaski Road, Chicago, IL 60646, USA",58,41.984809,-87.728492," N PULASKI RD",0,0,4,14,0,0,5,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,27,0,14,1,15,0,15,14,1,15,0,0
2699,"2011-07-11","2011-07","5800 North Ridge Avenue, Chicago, IL 60660, USA",58,41.98728,-87.666066," N RIDGE AVE",0,0,1,2,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,231,0,14,1,15,0,15,14,1,15,0,0
2700,"2011-07-11","2011-07","5800 North Western Avenue, Chicago, IL 60659, USA",58,41.986921,-87.689778," N WESTERN AVE",0,0,0,1,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,28,0,14,1,15,0,15,14,1,15,0,0
2701,"2011-07-11","2011-07","6300 West 64th Street, Chicago, IL 60638, USA",63,41.776156,-87.778927," W 64TH ST",0,0,0,1,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,155,0,14,1,15,0,15,14,1,15,0,0
2702,"2011-07-11","2011-07","7000 North Moselle Avenue, Chicago, IL 60646, USA",70,42.008314,-87.777921," N MOSELL AVE",0,0,47,43,0,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,8,0,14,1,15,0,15,14,1,15,0,0
2703,"2011-07-11","2011-07","7000 West Armitage Avenue, Chicago, IL 60707, USA",70,41.916265,-87.800515,"  W ARMITAGE AVENUE",0,0,51,16,3,0,0,0,7,88,71,45,25,71,1,16,426,1928,41,5.5,25,163,0,0,0,1,0,0,0,0,90,70,45,43,1,15,49,24,158,1,0,0,0,0,0,1,0,0.25,0.57,0,2011,2,151,0,14,1,15,0,15,14,1,15,0,0
