"Date","Year","ID.OB","Month_Yr","TrapM","Address","Street","Block","Longitude","Latitude","Month","Season_code_1","Season_code_2","Season_code_3","CULEX_ERRATICUS","CULEX_PIPIENS","CULEX_PIPIENS_RESTUANS","CULEX_RESTUANS","CULEX_SALINARIUS","CULEX_TARSALIS","CULEX_TERRITANS","ParasiticIn.","Influenza.","WnvPresentB","Tmax2","Tmin2","Tavg2","WetBulb2","Heat2","PrecipTotal2","StnPressure2","ResultDir2","AvgSpeed2","DZ2","FG2","HZ2","RA2","RA45.2","BR2","TS2","TSRA2","VCTS2","Tmax","Tmin","Tavg","Depart","DewPoint","Heat","Cool","Sunrise","Sunset","PrecipTotal","ResultSpeed","ResultDir","AvgSpeed","BR","DZ","FG","HZ","RA","RA45","TS","TSRA","VCTS","pre45_1_2","pre45_1","pre45_05","pre45_052","TrapClusterNum"
"2011-07-29",2011,2867,"2011-07",230,"1300 North Laramie Avenue, Chicago, IL 60651, USA"," N LARAMIE AVE",13,-87.756155,41.904194,7,0,1,0,0,0,77,4,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,6
"2011-07-29",2011,2911,"2011-07",65,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA"," W 63RD ST",52,-87.752411,41.778297,7,0,1,0,0,2,2,6,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,8
"2011-07-29",2011,2900,"2011-07",12,"6100 North Lemont Avenue, Chicago, IL 60646, USA"," N LEMONT AVE",61,-87.747113,41.991429,7,0,1,0,0,0,5,5,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,10
"2011-07-29",2011,2892,"2011-07",222,"4800 West Montana Street, Chicago, IL 60639, USA"," W MONTANA ST",48,-87.746381,41.925198,7,0,1,0,0,0,4,0,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,6
"2011-07-29",2011,2896,"2011-07",35,"5100 West 72nd Street, Chicago, IL 60638, USA"," W 72ND ST",51,-87.742302,41.763733,7,0,1,0,0,0,0,2,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,8
"2011-07-29",2011,2897,"2011-07",114,"5200 South Kolmar Avenue, Chicago, IL 60632, USA"," S KOLMAR",52,-87.736812,41.798697,7,0,1,0,0,4,2,7,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,8
"2011-07-29",2011,2908,"2011-07",225,"8200 South Kostner Avenue, Chicago, IL 60652, USA"," S KOSTNER AVE",82,-87.731435,41.743402,7,0,1,0,0,2,3,2,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,8
"2011-07-29",2011,2881,"2011-07",218,"3700 North Kedvale Avenue, Chicago, IL 60641, USA"," N KEDVALE AVE",37,-87.730698,41.948167,7,0,1,0,0,0,1,0,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,10
"2011-07-29",2011,2898,"2011-07",27,"5800 North Pulaski Road, Chicago, IL 60646, USA"," N PULASKI RD",58,-87.728492,41.984809,7,0,1,0,0,4,9,3,0,0,1,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,10
"2011-07-29",2011,2869,"2011-07",39,"1700 North Pulaski Road, Chicago, IL 60639, USA"," N PULASKI RD",17,-87.726737,41.911824,7,0,1,0,0,0,1,0,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,6
"2011-07-29",2011,2882,"2011-07",63,"3700 South Pulaski Road, Chicago, IL 60623, USA"," S PULASKI RD",37,-87.726549,41.82561,7,0,1,0,0,0,1,1,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,8
"2011-07-29",2011,2883,"2011-07",228,"3900 North Springfield Avenue, Chicago, IL 60618, USA"," N SPRINGFIELD AVE",39,-87.725057,41.951866,7,0,1,0,0,0,0,3,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,10
"2011-07-29",2011,2888,"2011-07",135,"4200 West 127th Street, Alsip, IL 60803, USA"," W 127TH PL",42,-87.724608,41.662014,7,0,1,0,0,0,3,1,0,0,2,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,4
"2011-07-29",2011,2861,"2011-07",30,"1000 North Central Park Avenue, Chicago, IL 60651, USA"," N CENTRAL PARK DR",10,-87.716788,41.89923,7,0,1,0,0,0,0,1,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,6
"2011-07-29",2011,2875,"2011-07",152,"2500 South Millard Avenue, Chicago, IL 60623, USA"," S MILLARD AVE",25,-87.716277,41.846075,7,0,1,0,0,0,7,0,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,1
"2011-07-29",2011,2879,"2011-07",62,"3500 West 51st Street, Chicago, IL 60632, USA"," W 51ST ST",35,-87.71188,41.800737,7,0,1,0,0,0,1,0,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,8
"2011-07-29",2011,2878,"2011-07",95,"3300 West 104th Street, Chicago, IL 60655, USA"," W 104TH ST",33,-87.703736,41.704336,7,0,1,0,0,0,2,0,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,4
"2011-07-29",2011,2903,"2011-07",66,"6700 South Kedzie Avenue, Chicago, IL 60629, USA"," S KEDZIE AVE",67,-87.703047,41.77166,7,0,1,0,0,0,8,0,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,8
"2011-07-29",2011,2877,"2011-07",147,"2800 North Francisco Avenue, Chicago, IL 60618, USA"," N FRANCISCO AVE",28,-87.700117,41.932094,7,0,1,0,0,2,4,1,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,9
"2011-07-29",2011,2864,"2011-07",47,"1100 South California Avenue, Chicago, IL 60612, USA"," S CALIFORNIA",11,-87.696269,41.868142,7,0,1,0,0,1,18,8,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,1
"2011-07-29",2011,2890,"2011-07",220,"4500 North Campbell Avenue, Chicago, IL 60625, USA"," N CAMPBELL AVE",45,-87.69181,41.963976,7,0,1,0,0,0,2,0,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,9
"2011-07-29",2011,2862,"2011-07",160,"1100 North Artesian Avenue, Chicago, IL 60622, USA"," S ARTESIAN AVE",11,-87.688267,41.903002,7,0,1,0,0,5,14,0,1,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,9
"2011-07-29",2011,2873,"2011-07",61,"2200 West 51st Street, Chicago, IL 60609, USA"," W 51ST ST",22,-87.679447,41.801179,7,0,1,0,0,0,2,3,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,1
"2011-07-29",2011,2871,"2011-07",224,"1700 West Addison Street, Chicago, IL 60613, USA"," W ADDISON ST",17,-87.671457,41.947227,7,0,1,0,0,0,1,1,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,9
"2011-07-29",2011,2868,"2011-07",232,"1700 North Ashland Avenue, Chicago, IL 60622, USA"," N ASHLAND AVE",17,-87.668055,41.912563,7,0,1,0,0,0,0,1,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,9
"2011-07-29",2011,2920,"2011-07",90,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA"," S ASHLAND AVE",11,-87.666901,41.868077,7,0,1,0,0,0,16,8,0,0,0,0.25,0.57,1,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,1
"2011-07-29",2011,2884,"2011-07",74,"3900 South Ashland Avenue, Chicago, IL 60609, USA"," S ASHLAND AVE",39,-87.666343,41.822536,7,0,1,0,0,0,1,0,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,1
"2011-07-29",2011,2870,"2011-07",94,"1700 West 95th Street, Chicago, IL 60643, USA"," W 95TH ST",17,-87.666014,41.720848,7,0,1,0,0,0,13,5,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,4
"2011-07-29",2011,2866,"2011-07",18,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA"," W GREENLEAF AVE",12,-87.66214,42.010412,7,0,1,0,0,0,1,0,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,9
"2011-07-29",2011,2865,"2011-07",49,"1100 West Chicago Avenue, Chicago, IL 60642, USA"," W CHICAGO",11,-87.655232,41.896282,7,0,1,0,0,0,1,1,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,1
"2011-07-29",2011,2876,"2011-07",46,"2500 West Grand Avenue, Chicago, IL 60654, USA"," W GRAND AVE",25,-87.654491,41.891118,7,0,1,0,0,0,3,0,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,1
"2011-07-29",2011,2921,"2011-07",226,"West Garfield Boulevard, Chicago, IL, USA"," W GARFIELD BLVD",90,-87.654234,41.793818,7,0,1,0,0,3,19,21,1,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,1
"2011-07-29",2011,2863,"2011-07",48,"1100 Roosevelt Road, Chicago, IL 60608, USA"," W ROOSEVELT",11,-87.654224,41.867108,7,0,1,0,0,0,6,7,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,1
"2011-07-29",2011,2919,"2011-07",89,"South Vincennes Avenue, Chicago, IL, USA"," S VINCENNES",10,-87.64997,41.723195,7,0,1,0,0,0,0,1,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,4
"2011-07-29",2011,2909,"2011-07",159,"8900 South Carpenter Street, Chicago, IL 60620, USA"," S CARPENTER ST",89,-87.649642,41.732984,7,0,1,0,0,3,0,1,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,4
"2011-07-29",2011,2894,"2011-07",82,"5000 South Union Avenue, Chicago, IL 60609, USA"," S UNION AVE",50,-87.642984,41.803423,7,0,1,0,0,0,0,8,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,1
"2011-07-29",2011,2872,"2011-07",54,"2200 North Cannon Drive, Chicago, IL 60614, USA"," N CANNON DR",22,-87.632085,41.921965,7,0,1,0,0,0,2,1,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,9
"2011-07-29",2011,2912,"2011-07",145,"Chicago, IL, USA"," N ASHLAND AVE OVERPASS",43,-87.629798,41.878114,7,0,1,0,0,0,4,0,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,1
"2011-07-29",2011,2886,"2011-07",81,"4000 South Dearborn Street, Chicago, IL 60609, USA"," S DEARBORN ST",40,-87.627796,41.821582,7,0,1,0,0,0,0,1,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,1
"2011-07-29",2011,2889,"2011-07",235,"4200 West 65th Street, Chicago, IL 60621, USA"," W 65TH ST",42,-87.627096,41.776428,7,0,1,0,0,1,6,0,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,7
"2011-07-29",2011,2907,"2011-07",80,"7700 South Eberhart Avenue, Chicago, IL 60619, USA"," S EBERHART AVE",77,-87.612922,41.754676,7,0,1,0,0,3,0,0,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,7
"2011-07-29",2011,2916,"2011-07",102,"South Cottage Grove Avenue, Chicago, IL, USA"," S COTTAGE GROVE",10,-87.605294,41.750498,7,0,1,0,0,0,9,0,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,7
"2011-07-29",2011,2860,"2011-07",73,"1000 East 67th Street, Chicago, IL 60637, USA"," E 67TH ST",10,-87.60088,41.773215,7,0,1,0,0,2,5,6,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,7
"2011-07-29",2011,2917,"2011-07",138,"South Stony Island Avenue, Chicago, IL, USA"," S STONY ISLAND AVE",10,-87.585413,41.726465,7,0,1,0,0,0,3,0,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,7
"2011-07-29",2011,2874,"2011-07",128,"2400 East 105th Street, Chicago, IL 60617, USA"," E 105TH ST",24,-87.565666,41.704572,7,0,1,0,0,0,0,3,0,0,1,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,5
"2011-07-29",2011,2906,"2011-07",79,"7100 South South Shore Drive, Chicago, IL 60649, USA"," S SOUTH SHORE DR",71,-87.562889,41.766202,7,0,1,0,0,0,0,2,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,7
"2011-07-29",2011,2918,"2011-07",200,"South Torrence Avenue, Chicago, IL, USA"," S TORRENCE AVE",13,-87.559308,41.678618,7,0,1,0,0,0,0,1,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,5
"2011-07-29",2011,2910,"2011-07",99,"8900 South Muskegon Avenue, Chicago, IL 60617, USA"," S MUSKEGON AVE",89,-87.55551,41.733643,7,0,1,0,0,0,1,0,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,7
"2011-07-29",2011,2915,"2011-07",209,"South Brandon Avenue, Chicago, IL 60617, USA"," S BRANDON",13,-87.546587,41.740641,7,0,1,0,0,0,3,1,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,7
"2011-07-29",2011,2885,"2011-07",221,"4000 East 130th Street, Chicago, IL 60633, USA"," E 130TH ST",40,-87.538693,41.659112,7,0,1,0,0,0,7,4,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14,0,0,0,1,1,1,1,5
"2011-08-05",2011,2976,"2011-08",903,"Ohare Court, Bensenville, IL 60106, USA"," W OHARE",10,-87.930995,41.957799,8,0,1,0,0,8,39,10,0,0,0,0.25,0.57,1,84,70,42,40,1,0,29.26,7,6,0,0,0,0,9,0,0,0,0,83,69,41,21,68,1,12,449,1907,0,4,5,5.5,0,0,0,0,1,11,0,0,0,0,1,1,0,3
"2011-08-05",2011,2977,"2011-08",900,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA"," W OHARE AIRPORT",10,-87.890615,41.974689,8,0,1,0,0,16,59,42,0,0,0,0.25,0.57,1,84,70,42,40,1,0,29.26,7,6,0,0,0,0,9,0,0,0,0,83,69,41,21,68,1,12,449,1907,0,4,5,5.5,0,0,0,0,1,11,0,0,0,0,1,1,0,3
"2011-08-05",2011,2972,"2011-08",9,"9100 West Higgins Road, Rosemont, IL 60018, USA"," W HIGGINS RD",91,-87.862995,41.992478,8,0,1,0,0,0,1,2,0,0,0,0.25,0.57,0,84,70,42,40,1,0,29.26,7,6,0,0,0,0,9,0,0,0,0,83,69,41,21,68,1,12,449,1907,0,4,5,5.5,0,0,0,0,1,11,0,0,0,0,1,1,0,3
"2011-08-05",2011,2941,"2011-08",11,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA"," N PITTSBURGH AVE",36,-87.832763,41.944869,8,0,1,0,0,0,18,2,0,0,0,0.25,0.57,0,84,70,42,40,1,0,29.26,7,6,0,0,0,0,9,0,0,0,0,83,69,41,21,68,1,12,449,1907,0,4,5,5.5,0,0,0,0,1,11,0,0,0,0,1,1,0,2
"2011-08-05",2011,2957,"2011-08",223,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA"," N MONT CLARE AVE",51,-87.805059,41.973845,8,0,1,0,0,2,118,0,0,0,0,0.25,0.57,0,84,70,42,40,1,0,29.26,7,6,0,0,0,0,9,0,0,0,0,83,69,41,21,68,1,12,449,1907,0,4,5,5.5,0,0,0,0,1,11,0,0,0,0,1,1,0,2
"2011-08-05",2011,2949,"2011-08",2,"4100 North Oak Park Avenue, Chicago, IL 60634, USA"," N OAK PARK AVE",41,-87.800991,41.95469,8,0,1,0,0,0,21,3,0,0,0,0.25,0.57,0,84,70,42,40,1,0,29.26,7,6,0,0,0,0,9,0,0,0,0,83,69,41,21,68,1,12,449,1907,0,4,5,5.5,0,0,0,0,1,11,0,0,0,0,1,1,0,2
"2011-08-05",2011,2967,"2011-08",151,"7000 West Armitage Avenue, Chicago, IL 60707, USA","  W ARMITAGE AVENUE",70,-87.800515,41.916265,8,0,1,0,0,11,52,10,0,0,0,0.25,0.57,0,84,70,42,40,1,0,29.26,7,6,0,0,0,0,9,0,0,0,0,83,69,41,21,68,1,12,449,1907,0,4,5,5.5,0,0,0,0,1,11,0,0,0,0,1,1,0,6
"2011-08-05",2011,2937,"2011-08",144,"3300 North Rutherford Avenue, Chicago, IL 60634, USA"," N RUTHERFORD AVE",33,-87.794896,41.94016,8,0,1,0,0,0,48,5,0,0,0,0.25,0.57,0,84,70,42,40,1,0,29.26,7,6,0,0,0,0,9,0,0,0,0,83,69,41,21,68,1,12,449,1907,0,4,5,5.5,0,0,0,0,1,11,0,0,0,0,1,1,0,6
"2011-08-05",2011,2963,"2011-08",13,"6100 West Fullerton Avenue, Chicago, IL 60639, USA"," W FULLERTON AVE",61,-87.785288,41.923738,8,0,1,0,0,2,1,0,0,0,0,0.25,0.57,0,84,70,42,40,1,0,29.26,7,6,0,0,0,0,9,0,0,0,0,83,69,41,21,68,1,12,449,1907,0,4,5,5.5,0,0,0,0,1,11,0,0,0,0,1,1,0,6
"2011-08-05",2011,2964,"2011-08",155,"6300 West 64th Street, Chicago, IL 60638, USA"," W 64TH ST",63,-87.778927,41.776156,8,0,1,0,0,0,2,0,0,0,0,0.25,0.57,0,84,70,42,40,1,0,29.26,7,6,0,0,0,0,9,0,0,0,0,83,69,41,21,68,1,12,449,1907,0,4,5,5.5,0,0,0,0,1,11,0,0,0,0,1,1,0,8
"2011-08-05",2011,2966,"2011-08",8,"7000 North Moselle Avenue, Chicago, IL 60646, USA"," N MOSELL AVE",70,-87.777921,42.008314,8,0,1,0,0,0,23,1,0,0,0,0.25,0.57,1,84,70,42,40,1,0,29.26,7,6,0,0,0,0,9,0,0,0,0,83,69,41,21,68,1,12,449,1907,0,4,5,5.5,0,0,0,0,1,11,0,0,0,0,1,1,0,2
"2011-08-05",2011,2955,"2011-08",31,"5000 South Central Avenue, Chicago, IL 60638, USA"," S CENTRAL AVE",50,-87.763416,41.801498,8,0,1,0,0,0,16,4,0,0,1,0.25,0.57,0,84,70,42,40,1,0,29.26,7,6,0,0,0,0,9,0,0,0,0,83,69,41,21,68,1,12,449,1907,0,4,5,5.5,0,0,0,0,1,11,0,0,0,0,1,1,0,8
"2011-08-05",2011,2953,"2011-08",3,"4600 Milwaukee Avenue, Chicago, IL 60630, USA"," N MILWAUKEE AVE",46,-87.757639,41.964242,8,0,1,0,0,0,54,0,0,0,0,0.25,0.57,0,84,70,42,40,1,0,29.26,7,6,0,0,0,0,9,0,0,0,0,83,69,41,21,68,1,12,449,1907,0,4,5,5.5,0,0,0,0,1,11,0,0,0,0,1,1,0,10
"2011-08-05",2011,2927,"2011-08",230,"1300 North Laramie Avenue, Chicago, IL 60651, USA"," N LARAMIE AVE",13,-87.756155,41.904194,8,0,1,0,0,0,9,0,0,0,0,0.25,0.57,0,84,70,42,40,1,0,29.26,7,6,0,0,0,0,9,0,0,0,0,83,69,41,21,68,1,12,449,1907,0,4,5,5.5,0,0,0,0,1,11,0,0,0,0,1,1,0,6
"2011-08-05",2011,2973,"2011-08",65,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA"," W 63RD ST",52,-87.752411,41.778297,8,0,1,0,0,2,11,10,0,0,0,0.25,0.57,0,84,70,42,40,1,0,29.26,7,6,0,0,0,0,9,0,0,0,0,83,69,41,21,68,1,12,449,1907,0,4,5,5.5,0,0,0,0,1,11,0,0,0,0,1,1,0,8
