"X","Date","Longitude","Latitude","Season_code_1","Season_code_2","Season_code_3","CULEX_ERRATICUS","CULEX_PIPIENS","CULEX_PIPIENS_RESTUANS","CULEX_RESTUANS","CULEX_SALINARIUS","CULEX_TARSALIS","CULEX_TERRITANS","ParasiticIn","Influenza","WnvPresentB","Tmax2","Tmin2","Tavg2","WetBulb2","Heat2","PrecipTotal2","StnPressure2","ResultDir2","AvgSpeed2","DZ2","FG2","HZ2","RA2","RA45_2","BR2","TS2","TSRA2","VCTS2","Tmax","Tmin","Tavg","Depart","DewPoint","Heat","Cool","Sunrise","Sunset","PrecipTotal","ResultSpeed","ResultDir","AvgSpeed","BR","DZ","FG","HZ","RA","RA45","TS","TSRA","VCTS","pre45_1_2","pre45_1","pre45_05","TrapClusterNum_8","TrapClusterNum_5","TrapClusterNum_2","TrapClusterNum_1","TrapClusterNum_6","TrapClusterNum_3","TrapClusterNum_7","TrapClusterNum_4","TrapClusterNum_9","TrapClusterNum_10","Month_9","Month_6","Month_8","Month_7","Month_5","Month_10"
3663,"2013-06-27",-87.689778,41.986921,0,1,0,0,0,3,1,0,0,0,0.24,0.72,0,91,66,44,38,1,0.59,29.08,29,6.8,0,0,1,0,19,1,0,0,0,90,64,42,24,67,1,13,418,1931,0.92,7.2,29,7.2,1,0,0,0,0,20,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3428,"2011-09-30",-87.730698,41.948167,0,0,1,0,0,3,4,0,0,0,0.25,0.57,0,58,47,18,16,5,0.17,29.37,34,16.3,0,0,0,1,18,0,0,0,0,57,45,16,16,41,7,1,547,1735,0.09,14.6,34,15,0,0,0,0,1,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
33,"2007-06-05",-87.716277,41.846075,0,1,0,0,0,0,1,0,0,0,0.26,0.8,0,63,51,22,21,29,0.27,29.16,3,8.1,0,0,0,1,19.6483478067053,1,0,0,0,64,47,21,17,48,30,1,417,1923,0.42,5.2,5,7.6,1,0,0,0,1,16.3162312117209,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2386,"2009-09-25",-87.730698,41.948167,0,0,1,0,3,10,0,0,0,0,0.26,0.6,0,70,60,30,29,1,0.02,29.44,11,6.3,1,0,0,1,10,1,0,0,0,70,60,30,22,57,1,1,542,1744,0.16,5.4,11,7.3,1,1,0,0,1,11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2094,"2009-08-07",-87.538693,41.659112,0,1,0,0,0,3,1,0,0,0,0.26,0.6,0,74,67,36,32,1,0.23,29.41,15,7.2,0,0,0,1,11,1,0,0,0,74,64,34,12,59,1,5,451,1904,0.33,7.3,15,7.8,1,0,0,0,1,14,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2809,"2011-07-25",-87.746381,41.925198,0,1,0,0,0,3,5,0,0,0,0.25,0.57,0,90,73,47,40,1,0.01,29.25,35,6.1,0,0,0,0,12,0,0,0,0,88,73,46,25,66,1,17,438,1918,0,3.4,32,6.5,0,0,0,0,0,14,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4503,"2013-09-19",-87.728492,41.984809,0,0,1,0,15,3,0,0,0,0,0.26,0.58,0,84,70,42,38,1,0,29.21,16,10,0,0,1,1,7,1,0,0,0,84,69,42,32,68,1,13,536,1755,0.84,8.3,16,10.6,1,0,1,1,1,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
71,"2007-06-26",-87.750938,41.979243,0,1,0,0,0,1,0,0,0,0,0.26,0.8,0,91,73,47,41,1,0,29.45,21,8.1,0,0,1,0,18,1,0,0,0,92,70,46,28,69,1,17,418,1931,0.16,6.1,22,7.1,1,0,0,1,0,19,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4171,"2013-08-15",-87.666343,41.822536,0,1,0,0,24,11,0,0,0,0,0.26,0.58,0,74,57,31,27,1,0,29.47,22,5,0,0,0,0,12,0,0,0,0,75,55,30,15,53,1,1,459,1854,0,4.2,24,4.9,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
343,"2007-07-25",-87.599862,41.673408,0,1,0,0,2356,644,0,1,0,1,0.29,0.67,1,83,70,42,35,1,0,29.35,23,7,0,0,0,0,12,0,0,0,0,85,71,43,22,61,1,14,438,1918,0,5.8,25,6.6,0,0,0,0,0,11,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1053,"2007-09-05",-87.590773,41.754292,0,0,1,0,1,0,0,0,0,0,0.29,0.67,0,91,72,47,38,1,0,29.31,19,6.7,0,0,0,0,12,0,0,0,0,90,66,43,29,63,1,14,521,1821,0,6.4,19,6.5,0,0,0,0,1,18,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3470,"2013-06-07",-87.725057,41.951866,0,1,0,0,0,1,4,0,0,0,0.24,0.72,0,68,54,26,21,25,0,29.26,2,9.2,0,0,0,0,14.0534669233637,0,0,0,0,68,52,25,14,45,26,1,417,1924,0,9.5,3,9.9,0,0,0,0,0,13.4272499331465,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
851,"2007-08-22",-87.605294,41.750498,0,1,0,0,3,9,1,0,0,0,0.29,0.67,0,90,70,45,42,1,0.88,29.29,21,8.4,0,0,0,1,14,1,0,1,0,90,69,45,27,71,1,16,506,1843,0.37,5.3,21,9.5,0,0,0,0,1,18,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1420,"2007-10-04",-87.666901,41.868077,0,0,1,0,10,30,0,0,0,0,0.27,0.77,0,83,56,35,31,1,0,29.39,17,5.9,0,0,0,0,9,0,0,0,0,82,51,32,28,56,1,3,552,1729,0,3.9,17,4.6,0,0,0,1,0,12,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2043,"2009-08-07",-87.832763,41.944869,0,1,0,0,3,0,2,0,0,0,0.26,0.6,0,74,67,36,32,1,0.23,29.41,15,7.2,0,0,0,1,11,1,0,0,0,74,64,34,12,59,1,5,451,1904,0.33,7.3,15,7.8,1,0,0,0,1,14,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3459,"2013-06-07",-87.800515,41.916265,0,1,0,0,0,0,7,0,0,0,0.24,0.72,0,68,54,26,21,25,0,29.26,2,9.2,0,0,0,0,14.0534669233637,0,0,0,0,68,52,25,14,45,26,1,417,1924,0,9.5,3,9.9,0,0,0,0,0,13.4272499331465,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
495,"2007-08-01",-87.582699,41.729669,0,1,0,0,1,2,0,0,0,0,0.29,0.67,0,91,69,45,39,1,0,29.34,13,3.7,0,0,0,0,13,0,0,0,0,92,69,46,26,62,1,17,445,1911,0,3.5,9,4.1,0,0,0,1,0,12,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3938,"2013-07-25",-87.726549,41.82561,0,1,0,0,0,2,0,0,0,0,0.26,0.58,0,81,58,35,29,1,0,29.39,23,3.9,0,0,0,0,13,0,0,0,0,81,57,34,13,54,1,5,438,1918,0,4.1,23,5.1,0,0,0,0,0,9,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2259,"2009-09-14",-87.756155,41.904194,0,0,1,0,0,8,0,0,0,0,0.26,0.6,1,84,59,37,31,1,0,29.4,13,2.7,0,0,0,0,10,0,0,0,0,84,58,36,25,55,1,7,530,1805,0,0.1,33,2.1,0,0,0,0,0,12,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1894,"2009-07-17",-87.707973,41.682587,0,1,0,0,3,47,4,0,0,0,0.26,0.6,0,70,58,29,26,2,0,29.21,29,10.4,0,0,0,1,16,0,0,0,0,70,57,29,2,51,2,1,431,1925,0,10.6,30,10.8,0,0,0,0,0,15,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3976,"2013-07-25",-87.599862,41.673408,0,1,0,0,0,16,77,0,0,0,0.26,0.58,0,81,58,35,29,1,0,29.39,23,3.9,0,0,0,0,13,0,0,0,0,81,57,34,13,54,1,5,438,1918,0,4.1,23,5.1,0,0,0,0,0,9,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,"2007-05-29",-87.666014,41.720848,1,0,0,0,0,0,3,0,0,0,0.26,0.8,0,88,65,42,35,1,0,29.44,16,7.4,0,0,1,0,13.2689506455127,1,0,0,0,88,60,39,28,58,1,10,421,1917,0,5.8,18,6.5,1,0,0,1,0,15.7722569219176,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1665,"2009-06-19",-87.716788,41.89923,0,1,0,0,0,0,21,0,0,0,0.28,0.85,0,88,66,42,39,1,0.87,29.03,18,10.5,0,0,0,1,17,1,1,1,0,86,65,41,24,67,1,12,416,1930,3.97,7.2,18,11.6,1,0,0,0,0,17,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4039,"2013-08-01",-87.642984,41.803423,0,1,0,0,0,10,4,0,0,0,0.26,0.58,0,82,61,37,31,1,0,29.29,29,7.1,0,0,0,0,14,0,0,0,0,81,61,36,10,57,1,7,445,1911,0,7.6,30,7.8,0,0,0,0,0,11,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4340,"2013-08-29",-87.546587,41.740641,0,1,0,0,24,0,7,0,0,0,0.26,0.58,0,87,69,43,38,1,0,29.36,10,4.6,0,1,1,0,10,1,0,0,0,89,66,43,26,64,1,14,514,1832,0,3.9,10,4.7,1,0,0,1,0,12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3700,"2013-06-28",-87.535198,41.680946,0,1,0,0,0,8,1,0,0,0,0.24,0.72,0,83,68,41,34,1,0.16,28.97,29,9.8,0,0,0,1,20,0,0,0,0,83,67,40,22,61,1,11,419,1931,0,10.5,31,10.9,0,0,0,0,1,21,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,"2007-05-29",-87.760886,41.907645,1,0,0,0,0,0,1,0,0,0,0.26,0.8,0,88,65,42,35,1,0,29.44,16,7.4,0,0,1,0,13.2689506455127,1,0,0,0,88,60,39,28,58,1,10,421,1917,0,5.8,18,6.5,1,0,0,1,0,15.7722569219176,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3923,"2013-07-25",-87.778927,41.776156,0,1,0,0,0,3,1,0,0,0,0.26,0.58,0,81,58,35,29,1,0,29.39,23,3.9,0,0,0,0,13,0,0,0,0,81,57,34,13,54,1,5,438,1918,0,4.1,23,5.1,0,0,0,0,0,9,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1229,"2007-09-19",-87.666014,41.720848,0,0,1,0,0,2,1,0,0,0,0.29,0.67,0,84,68,41,34,1,0,29.47,25,9,0,0,0,0,11,0,0,0,0,84,65,40,30,59,1,11,536,1755,0,5,26,9.7,0,0,0,0,0,17,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1255,"2007-09-19",-87.538693,41.659112,0,0,1,0,3,0,0,0,0,0,0.29,0.67,0,84,68,41,34,1,0,29.47,25,9,0,0,0,0,11,0,0,0,0,84,65,40,30,59,1,11,536,1755,0,5,26,9.7,0,0,0,0,0,17,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
596,"2007-08-07",-87.666901,41.868077,0,1,0,0,11,6,5,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4432,"2013-09-12",-87.736812,41.798697,0,0,1,0,0,23,0,0,0,0,0.26,0.58,1,83,63,38,33,1,0.06,29.34,34,9.8,0,0,0,0,9,0,0,0,0,82,62,37,25,59,1,8,528,1809,0,7,35,9.4,0,0,0,0,1,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
67,"2007-06-26",-87.776792,41.953067,0,1,0,0,0,0,4,0,0,0,0.26,0.8,0,91,73,47,41,1,0,29.45,21,8.1,0,0,1,0,18,1,0,0,0,92,70,46,28,69,1,17,418,1931,0.16,6.1,22,7.1,1,0,0,1,0,19,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2784,"2011-07-15",-87.585413,41.726465,0,1,0,0,0,38,32,0,0,1,0.25,0.57,0,86,71,44,36,1,0,29.33,10,6.8,0,0,0,0,13,0,0,0,0,87,70,44,23,60,1,15,429,1926,0,5.4,9,6.7,0,0,0,0,0,13,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1518,"2009-06-02",-87.71188,41.800737,0,1,0,0,0,3,5,0,0,0,0.28,0.85,0,61,50,21,20,30,0.06,29.42,3,9.2,0,0,0,1,11.048196270827,1,0,0,0,60,48,19,2,46,4,1,419,1920,0.12,7.4,3,8,1,0,0,0,1,12.0883152079486,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4610,"2013-09-26",-87.565666,41.704572,0,0,1,0,6,5,0,0,0,0,0.26,0.58,0,75,55,30,27,1,0,29.4,9,4.6,0,0,0,0,6,0,0,0,0,75,50,28,21,52,13,1,543,1742,0,3.8,8,4.2,1,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1419,"2007-10-04",-87.667736,41.994469,0,0,1,0,0,1,0,0,0,0,0.27,0.77,0,83,56,35,31,1,0,29.39,17,5.9,0,0,0,0,9,0,0,0,0,82,51,32,28,56,1,3,552,1729,0,3.9,17,4.6,0,0,0,1,0,12,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3630,"2013-06-21",-87.562889,41.766202,0,1,0,0,0,4,15,0,0,0,0.24,0.72,0,85,70,43,36,1,0.11,29.39,19,9.6,0,0,0,0,18,0,0,1,0,82,68,40,23,65,1,11,416,1930,0.79,7.4,19,9.5,1,0,0,0,1,19,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1637,"2009-06-15",-87.930995,41.957799,0,1,0,0,0,0,5,0,0,0,0.28,0.85,0,81,57,34,27,1,0,29.34,9,7.7,0,0,1,0,15,0,0,0,0,81,53,32,1,49,1,3,416,1928,0,5.5,9,6.4,0,0,0,0,0,15,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2708,"2011-07-11",-87.627096,41.776428,0,1,0,0,0,0,8,0,0,0,0.25,0.57,0,90,70,45,43,1,0.13,29.18,24,8,0,0,0,0,15,1,0,1,0,88,71,45,25,71,1,16,426,1928,0.39,5.5,25,8.5,0,0,0,1,0,14,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
566,"2007-08-07",-87.728492,41.984809,0,1,0,0,1,11,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3383,"2011-09-23",-87.707394,41.753391,0,0,1,0,1,9,0,0,0,0,0.25,0.57,0,62,48,20,20,3,0.02,29.38,36,6.4,0,0,0,1,13,0,0,0,0,62,48,20,14,44,3,1,540,1748,0,5.9,36,7,0,0,0,0,0,13,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1333,"2007-09-24",-87.61156,41.891126,0,0,1,0,0,3,0,0,0,1,0.29,0.67,0,91,71,46,38,1,0,29.34,19,10.5,0,0,0,0,10,0,0,0,0,90,68,44,36,63,1,15,541,1746,0,11.4,19,11.9,0,0,0,0,0,13,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
308,"2007-07-18",-87.656913,41.846283,0,1,0,0,0,2,0,0,0,0,0.29,0.67,0,85,69,42,40,1,0.92,29.18,24,10.6,0,0,1,1,15,1,1,1,1,85,69,42,21,68,1,13,432,1924,1.55,9.1,24,10.1,1,0,0,0,1,14,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2141,"2009-08-13",-87.538693,41.659112,0,1,0,0,0,5,0,0,0,0,0.26,0.6,0,86,63,40,32,1,0,29.44,16,4,0,0,0,0,11,0,0,0,0,86,60,38,18,55,1,9,457,1856,0,1.5,14,3.8,0,0,0,0,0,14,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1925,"2009-07-17",-87.565666,41.704572,0,1,0,0,0,2,1,0,0,0,0.26,0.6,0,70,58,29,26,2,0,29.21,29,10.4,0,0,0,1,16,0,0,0,0,70,57,29,2,51,2,1,431,1925,0,10.6,30,10.8,0,0,0,0,0,15,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3911,"2013-07-19",-87.546587,41.740641,0,1,0,0,0,9,21,0,0,0,0.26,0.58,0,97,75,51,44,1,0,29.17,24,13.9,0,0,0,0,16,0,1,0,0,96,71,49,28,70,1,20,433,1923,0.58,13.3,25,14,1,0,0,0,0,12,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
669,"2007-08-15",-87.733974,41.953705,0,1,0,0,5,5,0,0,0,0,0.29,0.67,0,81,72,42,40,1,0.83,29.23,6,7.1,0,0,0,1,12,1,1,1,0,80,71,41,22,67,1,12,459,1854,0.23,3.4,7,5.8,1,0,0,0,1,15,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2011,"2009-07-31",-87.696269,41.868142,0,1,0,0,0,2,1,0,0,0,0.26,0.6,0,82,62,37,31,1,0,29.29,27,6.7,0,0,0,0,11,0,0,0,0,81,58,35,12,54,1,6,444,1913,0,6.2,26,7.3,0,0,0,0,0,14,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2403,"2009-09-25",-87.688267,41.903002,0,0,1,0,1,14,1,0,0,0,0.26,0.6,0,70,60,30,29,1,0.02,29.44,11,6.3,1,0,0,1,10,1,0,0,0,70,60,30,22,57,1,1,542,1744,0.16,5.4,11,7.3,1,1,0,0,1,11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2670,"2011-07-11",-87.756155,41.904194,0,1,0,0,0,3,4,0,0,0,0.25,0.57,0,90,70,45,43,1,0.13,29.18,24,8,0,0,0,0,15,1,0,1,0,88,71,45,25,71,1,16,426,1928,0.39,5.5,25,8.5,0,0,0,1,0,14,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
891,"2007-08-24",-87.747113,41.991429,0,1,0,0,5,6,0,0,0,0,0.29,0.67,1,81,69,40,38,1,0.2,29.16,25,7.3,0,0,0,1,14,1,1,1,0,80,69,40,22,67,1,11,509,1840,0.24,5.8,25,7.1,0,0,0,0,1,19,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
986,"2007-09-04",-87.776385,41.942114,0,0,1,0,0,2,0,0,0,0,0.29,0.67,0,90,67,44,36,1,0,29.34,24,5,0,0,0,0,12,0,0,0,0,89,63,41,26,60,1,12,520,1822,0,2.8,22,4.3,0,0,0,0,0,17,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
122,"2007-06-29",-87.694991,41.857402,0,1,0,0,0,2,3,0,0,0,0.26,0.8,0,71,56,29,29,2,0.064049753,29.47,2,8.2,0,0,0,0,18,0,0,0,0,70,56,28,16,55,13,1,419,1931,0,7.6,2,8.3,0,0,0,0,0,18,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1621,"2009-06-12",-87.666901,41.868077,0,1,0,0,0,26,0,0,0,0,0.28,0.85,0,72,50,26,24,25,0,29.3,6,6.7,0,0,0,0,11.1275750174246,0,0,0,0,74,49,27,14,49,24,1,416,1927,0,4.4,7,5.8,0,0,0,0,1,15.2951659155589,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1361,"2007-10-04",-87.795585,41.999129,0,0,1,0,2,1,0,0,0,0,0.27,0.77,0,83,56,35,31,1,0,29.39,17,5.9,0,0,0,0,9,0,0,0,0,82,51,32,28,56,1,3,552,1729,0,3.9,17,4.6,0,0,0,1,0,12,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
252,"2007-07-11",-87.615989,41.794781,0,1,0,0,0,0,18,0,0,0,0.29,0.67,0,77,63,35,28,1,0,29.28,30,11.2,0,0,0,0,15,0,0,0,0,77,62,35,11,51,1,6,426,1928,0,8.8,30,10.9,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2789,"2011-07-15",-87.546587,41.740641,0,1,0,0,0,0,4,0,0,2,0.25,0.57,0,86,71,44,36,1,0,29.33,10,6.8,0,0,0,0,13,0,0,0,0,87,70,44,23,60,1,15,429,1926,0,5.4,9,6.7,0,0,0,0,0,13,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1636,"2009-06-12",-87.590773,41.754292,0,1,0,0,0,0,2,0,0,0,0.28,0.85,0,72,50,26,24,25,0,29.3,6,6.7,0,0,0,0,11.1275750174246,0,0,0,0,74,49,27,14,49,24,1,416,1927,0,4.4,7,5.8,0,0,0,0,1,15.2951659155589,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2477,"2011-06-10",-87.716277,41.846075,0,1,0,0,0,0,0,0,0,1,0.23,0.76,0,71,51,26,27,25,0.44,29.26,1,7.5,0,0,1,0,14.4391074161794,1,1,1,0,69,51,25,15,56,26,1,416,1926,0.52,6.4,3,8,1,0,0,1,1,14.3362535630461,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
348,"2007-07-27",-87.824812,41.974089,0,1,0,0,0,1,3,0,0,0,0.29,0.67,0,83,70,42,39,1,0.04,29.16,36,8.1,0,0,1,1,13,1,0,0,0,83,70,42,21,68,1,13,440,1917,0.17,3,3,7.9,1,0,0,1,1,13,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2026,"2009-07-31",-87.632085,41.921965,0,1,0,0,0,2,2,0,0,0,0.26,0.6,0,82,62,37,31,1,0,29.29,27,6.7,0,0,0,0,11,0,0,0,0,81,58,35,12,54,1,6,444,1913,0,6.2,26,7.3,0,0,0,0,0,14,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2096,"2009-08-13",-87.930995,41.957799,0,1,0,0,3,9,0,0,0,0,0.26,0.6,0,86,63,40,32,1,0,29.44,16,4,0,0,0,0,11,0,0,0,0,86,60,38,18,55,1,9,457,1856,0,1.5,14,3.8,0,0,0,0,0,14,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1664,"2009-06-19",-87.724608,41.662014,0,1,0,0,0,31,30,0,0,0,0.28,0.85,0,88,66,42,39,1,0.87,29.03,18,10.5,0,0,0,1,17,1,1,1,0,86,65,41,24,67,1,12,416,1930,3.97,7.2,18,11.6,1,0,0,0,0,17,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1575,"2009-06-05",-87.69181,41.963976,0,1,0,0,0,2,0,0,0,0,0.28,0.85,0,80,47,29,23,2,0,29.23,25,7.2,0,0,0,0,12.0216409366304,0,0,0,0,79,44,27,11,44,24,1,417,1923,0,5.8,26,6.7,0,0,0,0,0,13.1155290375629,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
574,"2007-08-07",-87.703047,41.77166,0,1,0,0,7,0,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
876,"2007-08-24",-87.794896,41.94016,0,1,0,0,15,3,0,0,0,0,0.29,0.67,1,81,69,40,38,1,0.2,29.16,25,7.3,0,0,0,1,14,1,1,1,0,80,69,40,22,67,1,11,509,1840,0.24,5.8,25,7.1,0,0,0,0,1,19,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
837,"2007-08-21",-87.585487,41.799282,0,1,0,0,3,4,0,0,0,1,0.29,0.67,0,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3466,"2013-06-07",-87.747113,41.991429,0,1,0,0,0,10,8,0,0,0,0.24,0.72,0,68,54,26,21,25,0,29.26,2,9.2,0,0,0,0,14.0534669233637,0,0,0,0,68,52,25,14,45,26,1,417,1924,0,9.5,3,9.9,0,0,0,0,0,13.4272499331465,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1974,"2009-07-27",-87.666901,41.868077,0,1,0,0,6,51,6,0,0,0,0.26,0.6,0,84,66,40,36,1,0.03,29.21,23,9.6,0,0,0,1,13,0,0,0,0,84,64,39,18,61,1,10,440,1917,0.02,9.3,23,10.1,0,0,0,0,1,15,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2593,"2011-06-24",-87.627796,41.821582,0,1,0,0,0,1,0,0,0,0,0.23,0.76,0,68,60,29,28,2,0,29.13,29,8.7,0,0,0,0,16,0,0,0,0,68,60,29,15,56,2,1,417,1931,0,9.4,29,9.6,0,0,0,0,0,20,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3970,"2013-07-25",-87.629798,41.878114,0,1,0,0,0,8,0,0,0,0,0.26,0.58,0,81,58,35,29,1,0,29.39,23,3.9,0,0,0,0,13,0,0,0,0,81,57,34,13,54,1,5,438,1918,0,4.1,23,5.1,0,0,0,0,0,9,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
159,"2007-07-02",-87.716277,41.846075,0,1,0,0,0,1,0,0,0,0,0.29,0.67,0,77,58,33,28,1,0,29.55,12,8.5,0,0,0,0,17,0,0,0,0,79,53,31,14,50,1,2,420,1931,0,5.9,14,8.1,0,0,0,0,0,17,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
110,"2007-06-29",-87.787992,41.970248,0,1,0,0,0,0,1,0,0,0,0.26,0.8,0,71,56,29,29,2,0.064049753,29.47,2,8.2,0,0,0,0,18,0,0,0,0,70,56,28,16,55,13,1,419,1931,0,7.6,2,8.3,0,0,0,0,0,18,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
