"Date","ID.OB","Month_Yr","Address","Street","Block","Latitude","Longitude","Year","Month","Season_code_1","Season_code_2","Season_code_3","TrapM","CULEX_ERRATICUS","CULEX_PIPIENS","CULEX_PIPIENS_RESTUANS","CULEX_RESTUANS","CULEX_SALINARIUS","CULEX_TARSALIS","CULEX_TERRITANS","ParasiticIn.","Influenza.","WnvPresentB","Tmax2","Tmin2","Tavg2","WetBulb2","Heat2","PrecipTotal2","StnPressure2","ResultDir2","AvgSpeed2","DZ2","FG2","HZ2","RA2","RA45.2","BR2","TS2","TSRA2","VCTS2","Tmax","Tmin","Tavg","Depart","DewPoint","Heat","Cool","Sunrise","Sunset","PrecipTotal","ResultSpeed","ResultDir","AvgSpeed","BR","DZ","FG","HZ","RA","RA45","TS","TSRA","VCTS","pre45_1_2","pre45_1","pre45_05","pre45_052"
2011-06-24,2578,"2011-06","4200 West 65th Street, Chicago, IL 60621, USA"," W 65TH ST",42,41.776428,-87.627096,2011,6,0,1,0,235,0,0,5,6,0,0,0,0.23,0.76,0,68,60,29,28,2,0,29.13,29,8.7,0,0,0,0,16,0,0,0,0,68,60,29,15,56,2,1,417,1931,0,9.4,29,9.6,0,0,0,0,0,20,0,0,0,1,1,1,1
2011-06-24,2579,"2011-06","4500 North Campbell Avenue, Chicago, IL 60625, USA"," N CAMPBELL AVE",45,41.963976,-87.69181,2011,6,0,1,0,220,0,0,1,7,0,0,0,0.23,0.76,0,68,60,29,28,2,0,29.13,29,8.7,0,0,0,0,16,0,0,0,0,68,60,29,15,56,2,1,417,1931,0,9.4,29,9.6,0,0,0,0,0,20,0,0,0,1,1,1,1
2011-06-24,2580,"2011-06","4600 Milwaukee Avenue, Chicago, IL 60630, USA"," N MILWAUKEE AVE",46,41.964242,-87.757639,2011,6,0,1,0,3,0,0,4,7,0,0,0,0.23,0.76,0,68,60,29,28,2,0,29.13,29,8.7,0,0,0,0,16,0,0,0,0,68,60,29,15,56,2,1,417,1931,0,9.4,29,9.6,0,0,0,0,0,20,0,0,0,1,1,1,1
2011-06-24,2581,"2011-06","5000 South Union Avenue, Chicago, IL 60609, USA"," S UNION AVE",50,41.803423,-87.642984,2011,6,0,1,0,82,0,0,0,8,0,0,0,0.23,0.76,0,68,60,29,28,2,0,29.13,29,8.7,0,0,0,0,16,0,0,0,0,68,60,29,15,56,2,1,417,1931,0,9.4,29,9.6,0,0,0,0,0,20,0,0,0,1,1,1,1
2011-06-24,2582,"2011-06","5100 West 72nd Street, Chicago, IL 60638, USA"," W 72ND ST",51,41.763733,-87.742302,2011,6,0,1,0,35,0,0,3,0,0,0,0,0.23,0.76,0,68,60,29,28,2,0,29.13,29,8.7,0,0,0,0,16,0,0,0,0,68,60,29,15,56,2,1,417,1931,0,9.4,29,9.6,0,0,0,0,0,20,0,0,0,1,1,1,1
2011-06-24,2583,"2011-06","5200 South Kolmar Avenue, Chicago, IL 60632, USA"," S KOLMAR",52,41.798697,-87.736812,2011,6,0,1,0,114,0,0,16,23,0,0,0,0.23,0.76,0,68,60,29,28,2,0,29.13,29,8.7,0,0,0,0,16,0,0,0,0,68,60,29,15,56,2,1,417,1931,0,9.4,29,9.6,0,0,0,0,0,20,0,0,0,1,1,1,1
2011-06-24,2584,"2011-06","5800 North Pulaski Road, Chicago, IL 60646, USA"," N PULASKI RD",58,41.984809,-87.728492,2011,6,0,1,0,27,0,0,0,1,0,0,0,0.23,0.76,0,68,60,29,28,2,0,29.13,29,8.7,0,0,0,0,16,0,0,0,0,68,60,29,15,56,2,1,417,1931,0,9.4,29,9.6,0,0,0,0,0,20,0,0,0,1,1,1,1
2011-06-24,2585,"2011-06","5800 North Western Avenue, Chicago, IL 60659, USA"," N WESTERN AVE",58,41.986921,-87.689778,2011,6,0,1,0,28,0,0,15,19,0,0,0,0.23,0.76,0,68,60,29,28,2,0,29.13,29,8.7,0,0,0,0,16,0,0,0,0,68,60,29,15,56,2,1,417,1931,0,9.4,29,9.6,0,0,0,0,0,20,0,0,0,1,1,1,1
2011-06-24,2586,"2011-06","6000 West Montrose Avenue, Chicago, IL 60634, USA"," W MONTROSE DR",60,41.960616,-87.777189,2011,6,0,1,0,17,0,0,0,1,0,0,0,0.23,0.76,0,68,60,29,28,2,0,29.13,29,8.7,0,0,0,0,16,0,0,0,0,68,60,29,15,56,2,1,417,1931,0,9.4,29,9.6,0,0,0,0,0,20,0,0,0,1,1,1,1
2011-06-24,2587,"2011-06","6100 West Fullerton Avenue, Chicago, IL 60639, USA"," W FULLERTON AVE",61,41.923738,-87.785288,2011,6,0,1,0,13,0,0,0,1,0,0,0,0.23,0.76,0,68,60,29,28,2,0,29.13,29,8.7,0,0,0,0,16,0,0,0,0,68,60,29,15,56,2,1,417,1931,0,9.4,29,9.6,0,0,0,0,0,20,0,0,0,1,1,1,1
2011-06-24,2588,"2011-06","6300 West 64th Street, Chicago, IL 60638, USA"," W 64TH ST",63,41.776156,-87.778927,2011,6,0,1,0,155,0,0,4,1,0,0,0,0.23,0.76,0,68,60,29,28,2,0,29.13,29,8.7,0,0,0,0,16,0,0,0,0,68,60,29,15,56,2,1,417,1931,0,9.4,29,9.6,0,0,0,0,0,20,0,0,0,1,1,1,1
2011-06-24,2589,"2011-06","6400 South Stony Island Avenue, Chicago, IL 60637, USA"," S STONY ISLAND AVE",64,41.778748,-87.586427,2011,6,0,1,0,77,0,0,0,2,0,0,0,0.23,0.76,0,68,60,29,28,2,0,29.13,29,8.7,0,0,0,0,16,0,0,0,0,68,60,29,15,56,2,1,417,1931,0,9.4,29,9.6,0,0,0,0,0,20,0,0,0,1,1,1,1
2011-06-24,2590,"2011-06","6700 South Kedzie Avenue, Chicago, IL 60629, USA"," S KEDZIE AVE",67,41.77166,-87.703047,2011,6,0,1,0,66,0,0,0,1,0,0,0,0.23,0.76,0,68,60,29,28,2,0,29.13,29,8.7,0,0,0,0,16,0,0,0,0,68,60,29,15,56,2,1,417,1931,0,9.4,29,9.6,0,0,0,0,0,20,0,0,0,1,1,1,1
2011-06-24,2591,"2011-06","7000 North Moselle Avenue, Chicago, IL 60646, USA"," N MOSELL AVE",70,42.008314,-87.777921,2011,6,0,1,0,8,0,0,52,100,1,0,0,0.23,0.76,0,68,60,29,28,2,0,29.13,29,8.7,0,0,0,0,16,0,0,0,0,68,60,29,15,56,2,1,417,1931,0,9.4,29,9.6,0,0,0,0,0,20,0,0,0,1,1,1,1
2011-06-24,2592,"2011-06","7000 West Armitage Avenue, Chicago, IL 60707, USA","  W ARMITAGE AVENUE",70,41.916265,-87.800515,2011,6,0,1,0,151,0,0,0,4,0,0,0,0.23,0.76,0,68,60,29,28,2,0,29.13,29,8.7,0,0,0,0,16,0,0,0,0,68,60,29,15,56,2,1,417,1931,0,9.4,29,9.6,0,0,0,0,0,20,0,0,0,1,1,1,1
2011-06-24,2593,"2011-06","7700 South Eberhart Avenue, Chicago, IL 60619, USA"," S EBERHART AVE",77,41.754676,-87.612922,2011,6,0,1,0,80,0,0,3,4,0,0,0,0.23,0.76,0,68,60,29,28,2,0,29.13,29,8.7,0,0,0,0,16,0,0,0,0,68,60,29,15,56,2,1,417,1931,0,9.4,29,9.6,0,0,0,0,0,20,0,0,0,1,1,1,1
2011-06-24,2594,"2011-06","8900 South Carpenter Street, Chicago, IL 60620, USA"," S CARPENTER ST",89,41.732984,-87.649642,2011,6,0,1,0,159,0,0,1,0,0,0,0,0.23,0.76,0,68,60,29,28,2,0,29.13,29,8.7,0,0,0,0,16,0,0,0,0,68,60,29,15,56,2,1,417,1931,0,9.4,29,9.6,0,0,0,0,0,20,0,0,0,1,1,1,1
2011-06-24,2595,"2011-06","9100 West Higgins Road, Rosemont, IL 60018, USA"," W HIGGINS RD",91,41.992478,-87.862995,2011,6,0,1,0,9,0,0,1,0,0,0,0,0.23,0.76,0,68,60,29,28,2,0,29.13,29,8.7,0,0,0,0,16,0,0,0,0,68,60,29,15,56,2,1,417,1931,0,9.4,29,9.6,0,0,0,0,0,20,0,0,0,1,1,1,1
2011-06-24,2596,"2011-06","Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA"," W 63RD ST",52,41.778297,-87.752411,2011,6,0,1,0,65,0,0,0,1,0,0,0,0.23,0.76,0,68,60,29,28,2,0,29.13,29,8.7,0,0,0,0,16,0,0,0,0,68,60,29,15,56,2,1,417,1931,0,9.4,29,9.6,0,0,0,0,0,20,0,0,0,1,1,1,1
2011-06-24,2597,"2011-06","Chicago, IL, USA"," N ASHLAND AVE OVERPASS",43,41.878114,-87.629798,2011,6,0,1,0,145,0,0,1,2,0,0,0,0.23,0.76,0,68,60,29,28,2,0,29.13,29,8.7,0,0,0,0,16,0,0,0,0,68,60,29,15,56,2,1,417,1931,0,9.4,29,9.6,0,0,0,0,0,20,0,0,0,1,1,1,1
2011-06-24,2598,"2011-06","East 91st Place, Chicago, IL, USA"," E 91ST PL",65,41.728495,-87.600963,2011,6,0,1,0,227,0,0,0,1,0,0,0,0.23,0.76,0,68,60,29,28,2,0,29.13,29,8.7,0,0,0,0,16,0,0,0,0,68,60,29,15,56,2,1,417,1931,0,9.4,29,9.6,0,0,0,0,0,20,0,0,0,1,1,1,1
2011-06-24,2599,"2011-06","ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA"," W OHARE AIRPORT",10,41.974689,-87.890615,2011,6,0,1,0,900,0,3,10,117,0,0,0,0.23,0.76,0,68,60,29,28,2,0,29.13,29,8.7,0,0,0,0,16,0,0,0,0,68,60,29,15,56,2,1,417,1931,0,9.4,29,9.6,0,0,0,0,0,20,0,0,0,1,1,1,1
2011-06-24,2600,"2011-06","South Doty Avenue, Chicago, IL, USA"," S DOTY AVE",12,41.673408,-87.599862,2011,6,0,1,0,115,0,0,43,33,0,0,0,0.23,0.76,0,68,60,29,28,2,0,29.13,29,8.7,0,0,0,0,16,0,0,0,0,68,60,29,15,56,2,1,417,1931,0,9.4,29,9.6,0,0,0,0,0,20,0,0,0,1,1,1,1
2011-06-24,2601,"2011-06","South Stony Island Avenue, Chicago, IL, USA"," S STONY ISLAND AVE",10,41.726465,-87.585413,2011,6,0,1,0,138,0,0,0,1,0,0,0,0.23,0.76,0,68,60,29,28,2,0,29.13,29,8.7,0,0,0,0,16,0,0,0,0,68,60,29,15,56,2,1,417,1931,0,9.4,29,9.6,0,0,0,0,0,20,0,0,0,1,1,1,1
2011-06-24,2602,"2011-06","South Torrence Avenue, Chicago, IL, USA"," S TORRENCE AVE",13,41.678618,-87.559308,2011,6,0,1,0,200,0,0,38,27,0,0,0,0.23,0.76,0,68,60,29,28,2,0,29.13,29,8.7,0,0,0,0,16,0,0,0,0,68,60,29,15,56,2,1,417,1931,0,9.4,29,9.6,0,0,0,0,0,20,0,0,0,1,1,1,1
2011-06-24,2603,"2011-06","South Vincennes Avenue, Chicago, IL, USA"," S VINCENNES",10,41.723195,-87.64997,2011,6,0,1,0,89,0,0,4,1,0,0,0,0.23,0.76,0,68,60,29,28,2,0,29.13,29,8.7,0,0,0,0,16,0,0,0,0,68,60,29,15,56,2,1,417,1931,0,9.4,29,9.6,0,0,0,0,0,20,0,0,0,1,1,1,1
2011-06-24,2604,"2011-06","West Garfield Boulevard, Chicago, IL, USA"," W GARFIELD BLVD",90,41.793818,-87.654234,2011,6,0,1,0,226,0,0,15,20,0,0,0,0.23,0.76,0,68,60,29,28,2,0,29.13,29,8.7,0,0,0,0,16,0,0,0,0,68,60,29,15,56,2,1,417,1931,0,9.4,29,9.6,0,0,0,0,0,20,0,0,0,1,1,1,1
2011-06-30,2605,"2011-06","1000 East 67th Street, Chicago, IL 60637, USA"," E 67TH ST",10,41.773215,-87.60088,2011,6,0,1,0,73,0,0,0,2,0,0,0,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2606,"2011-06","1100 North Artesian Avenue, Chicago, IL 60622, USA"," S ARTESIAN AVE",11,41.903002,-87.688267,2011,6,0,1,0,160,0,0,0,8,0,0,1,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2607,"2011-06","1100 Roosevelt Road, Chicago, IL 60608, USA"," W ROOSEVELT",11,41.867108,-87.654224,2011,6,0,1,0,48,0,0,19,15,0,0,0,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2608,"2011-06","1100 South California Avenue, Chicago, IL 60612, USA"," S CALIFORNIA",11,41.868142,-87.696269,2011,6,0,1,0,47,0,0,14,21,0,0,0,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2609,"2011-06","1300 North Laramie Avenue, Chicago, IL 60651, USA"," N LARAMIE AVE",13,41.904194,-87.756155,2011,6,0,1,0,230,0,0,0,1,0,0,0,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2610,"2011-06","1400 North Sacramento Avenue, Chicago, IL 60622, USA"," N HUMBOLDT DR",14,41.906638,-87.701431,2011,6,0,1,0,33,0,0,1,0,0,0,0,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2611,"2011-06","1700 North Ashland Avenue, Chicago, IL 60622, USA"," N ASHLAND AVE",17,41.912563,-87.668055,2011,6,0,1,0,232,0,0,0,5,0,0,0,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2612,"2011-06","1700 North Pulaski Road, Chicago, IL 60639, USA"," N PULASKI RD",17,41.911824,-87.726737,2011,6,0,1,0,39,0,0,0,1,0,0,0,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2613,"2011-06","1700 West 95th Street, Chicago, IL 60643, USA"," W 95TH ST",17,41.720848,-87.666014,2011,6,0,1,0,94,0,0,27,15,0,0,1,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2614,"2011-06","1700 West Addison Street, Chicago, IL 60613, USA"," W ADDISON ST",17,41.947227,-87.671457,2011,6,0,1,0,224,0,0,1,5,0,0,0,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2615,"2011-06","2200 North Cannon Drive, Chicago, IL 60614, USA"," N CANNON DR",22,41.921965,-87.632085,2011,6,0,1,0,54,0,0,15,0,0,0,0,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2616,"2011-06","2400 East 105th Street, Chicago, IL 60617, USA"," E 105TH ST",24,41.704572,-87.565666,2011,6,0,1,0,128,0,0,8,2,0,0,0,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2617,"2011-06","2500 South Millard Avenue, Chicago, IL 60623, USA"," S MILLARD AVE",25,41.846075,-87.716277,2011,6,0,1,0,152,0,0,4,7,0,0,0,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2618,"2011-06","2500 West Grand Avenue, Chicago, IL 60654, USA"," W GRAND AVE",25,41.891118,-87.654491,2011,6,0,1,0,46,0,0,10,0,0,0,0,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2619,"2011-06","2800 North Francisco Avenue, Chicago, IL 60618, USA"," N FRANCISCO AVE",28,41.932094,-87.700117,2011,6,0,1,0,147,0,0,9,5,0,0,0,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2620,"2011-06","3300 West 104th Street, Chicago, IL 60655, USA"," W 104TH ST",33,41.704336,-87.703736,2011,6,0,1,0,95,0,0,33,68,0,0,0,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2621,"2011-06","3500 West 116th Street, Chicago, IL 60655, USA"," W 116TH ST",35,41.682587,-87.707973,2011,6,0,1,0,158,0,0,0,3,0,0,0,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2622,"2011-06","3600 North Pittsburgh Avenue, Chicago, IL 60634, USA"," N PITTSBURGH AVE",36,41.944869,-87.832763,2011,6,0,1,0,11,0,0,73,0,0,0,0,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2623,"2011-06","3700 North Kedvale Avenue, Chicago, IL 60641, USA"," N KEDVALE AVE",37,41.948167,-87.730698,2011,6,0,1,0,218,0,0,0,2,0,0,0,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2624,"2011-06","3700 South Pulaski Road, Chicago, IL 60623, USA"," S PULASKI RD",37,41.82561,-87.726549,2011,6,0,1,0,63,0,0,11,8,0,0,0,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2625,"2011-06","3900 South Ashland Avenue, Chicago, IL 60609, USA"," S ASHLAND AVE",39,41.822536,-87.666343,2011,6,0,1,0,74,0,0,1,1,0,0,0,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2626,"2011-06","4000 East 130th Street, Chicago, IL 60633, USA"," E 130TH ST",40,41.659112,-87.538693,2011,6,0,1,0,221,0,0,0,1,0,0,0,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2627,"2011-06","4000 South Dearborn Street, Chicago, IL 60609, USA"," S DEARBORN ST",40,41.821582,-87.627796,2011,6,0,1,0,81,0,0,1,3,0,0,0,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2628,"2011-06","4100 North Oak Park Avenue, Chicago, IL 60634, USA"," N OAK PARK AVE",41,41.95469,-87.800991,2011,6,0,1,0,2,0,0,2,33,0,0,0,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2629,"2011-06","4200 West 127th Street, Alsip, IL 60803, USA"," W 127TH PL",42,41.662014,-87.724608,2011,6,0,1,0,135,0,0,2,8,0,0,5,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2630,"2011-06","4200 West 65th Street, Chicago, IL 60621, USA"," W 65TH ST",42,41.776428,-87.627096,2011,6,0,1,0,235,0,0,0,11,0,0,1,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2631,"2011-06","4600 Milwaukee Avenue, Chicago, IL 60630, USA"," N MILWAUKEE AVE",46,41.964242,-87.757639,2011,6,0,1,0,3,0,0,1,1,0,0,0,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2632,"2011-06","4800 West Montana Street, Chicago, IL 60639, USA"," W MONTANA ST",48,41.925198,-87.746381,2011,6,0,1,0,222,0,0,0,0,0,0,1,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2633,"2011-06","5000 South Central Avenue, Chicago, IL 60638, USA"," S CENTRAL AVE",50,41.801498,-87.763416,2011,6,0,1,0,31,0,0,1,0,0,0,2,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2634,"2011-06","5000 South Union Avenue, Chicago, IL 60609, USA"," S UNION AVE",50,41.803423,-87.642984,2011,6,0,1,0,82,0,0,0,5,0,0,0,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2635,"2011-06","5200 South Kolmar Avenue, Chicago, IL 60632, USA"," S KOLMAR",52,41.798697,-87.736812,2011,6,0,1,0,114,0,0,75,59,0,0,1,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2636,"2011-06","5800 North Pulaski Road, Chicago, IL 60646, USA"," N PULASKI RD",58,41.984809,-87.728492,2011,6,0,1,0,27,0,0,3,2,0,0,6,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2637,"2011-06","5800 North Western Avenue, Chicago, IL 60659, USA"," N WESTERN AVE",58,41.986921,-87.689778,2011,6,0,1,0,28,0,0,0,2,0,0,0,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2638,"2011-06","6100 North Lemont Avenue, Chicago, IL 60646, USA"," N LEMONT AVE",61,41.991429,-87.747113,2011,6,0,1,0,12,0,0,1,0,0,0,0,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2639,"2011-06","6300 West 64th Street, Chicago, IL 60638, USA"," W 64TH ST",63,41.776156,-87.778927,2011,6,0,1,0,155,0,0,0,0,0,0,2,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2640,"2011-06","7000 North Moselle Avenue, Chicago, IL 60646, USA"," N MOSELL AVE",70,42.008314,-87.777921,2011,6,0,1,0,8,0,0,19,0,0,0,0,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2641,"2011-06","7000 West Armitage Avenue, Chicago, IL 60707, USA","  W ARMITAGE AVENUE",70,41.916265,-87.800515,2011,6,0,1,0,151,0,0,36,15,0,0,0,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2642,"2011-06","7100 South South Shore Drive, Chicago, IL 60649, USA"," S SOUTH SHORE DR",71,41.766202,-87.562889,2011,6,0,1,0,79,0,0,0,1,0,0,1,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2643,"2011-06","7500 North Oakley Avenue, Chicago, IL 60645, USA"," N OAKLEY AVE",75,42.01743,-87.687769,2011,6,0,1,0,148,0,0,0,1,0,0,0,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
2011-06-30,2644,"2011-06","7700 South Eberhart Avenue, Chicago, IL 60619, USA"," S EBERHART AVE",77,41.754676,-87.612922,2011,6,0,1,0,80,0,0,1,1,0,0,0,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,1
