"ID","Station2","Date2","Tmax2","Tmin2","Tavg2","DewPoint2","WetBulb2","Heat2","Cool2","PrecipTotal2","StnPressure2","SeaLevel2","ResultSpeed2","ResultDir2","AvgSpeed2","BCFG2","BR2","DZ2","FG2","FG.2","FU2","GR2","HZ2","RA2","SN2","SQ2","TS2","TSRA2","VCFG2","VCTS2","Tmax2.imp","Tavg2.imp","PrecipTotal2.imp"
333,2,2008-09-26,78,60,34,54,30,1,5,0,29.47,30.14,3.5,6,4.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78,34,0
334,2,2008-09-27,80,55,33,54,29,1,4,0,29.39,30.04,1.6,7,3.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,80,33,0
335,2,2008-09-28,69,60,30,57,29,1,1,0,29.46,30.11,7.3,4,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,30,0
336,2,2008-09-29,65,56,26,57,28,25,1,0.11,29.31,29.99,1.6,33,4.4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,65,26,0.11
337,2,2008-09-30,61,48,20,45,19,3,1,0.01,29.27,29.94,9.3,31,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,20,0.01
338,2,2008-10-01,62,46,NA,41,16,NA,NA,0,29.3,29.96,10.9,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,20.1035656931168,0
339,2,2008-10-02,62,43,18,40,16,5,1,0,29.24,29.92,9.5,28,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,18,0
340,2,2008-10-03,59,49,19,43,18,4,1,0.01,29.4,30.04,6,6,8.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,59,19,0.01
341,2,2008-10-04,60,42,16,39,15,7,1,0,29.57,30.23,3.1,11,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,16,0
342,2,2008-10-05,61,46,19,41,18,4,1,0.03,29.57,30.24,6.5,11,7.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,61,19,0.03
343,2,2008-10-06,70,56,28,46,23,13,1,0,29.55,30.23,8.9,12,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,28,0
344,2,2008-10-07,65,56,26,52,25,25,1,0.86,29.31,30.01,9.5,14,10.9,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,65,26,0.86
345,2,2008-10-08,63,52,23,52,24,28,1,0.29,29.2,29.86,7.4,26,8.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,63,23,0.29
346,2,2008-10-09,69,48,24,39,18,27,1,0,29.41,30.05,3.9,29,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,24,0
347,2,2008-10-10,73,46,25,41,20,26,1,0,29.52,30.17,5.3,11,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,25,0
348,2,2008-10-11,80,55,33,50,26,1,4,0,29.58,30.24,3.9,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,33,0
349,2,2008-10-12,86,62,39,54,31,1,10,0,29.61,30.26,5.8,16,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,39,0
350,2,2008-10-13,79,64,37,57,32,1,8,0,29.54,30.2,8.3,20,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,37,0
351,2,2008-10-14,70,55,28,43,21,13,1,0,29.54,30.21,1.5,34,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,28,0
352,2,2008-10-15,64,50,22,51,23,29,1,0.24,29.39,30.05,3.6,32,6.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,64,22,0.24
353,2,2008-10-16,59,44,17,39,14,6,1,0,29.57,30.24,6.7,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,17,0
354,2,2008-10-17,56,44,15,40,15,8,1,0,29.59,30.25,5.8,36,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,15,0
355,2,2008-10-18,60,46,18,41,16,5,1,0.14,29.65,30.32,2.4,7,5.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,60,18,0.14
356,2,2008-10-19,62,44,18,37,15,5,1,0,29.57,30.25,10.6,19,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,18,0
357,2,2008-10-20,56,44,15,43,16,8,1,0.31,29.54,30.21,3.2,31,7.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,56,15,0.31
358,2,2008-10-21,55,39,12,37,12,11,1,0,29.7,30.37,6.7,3,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,12,0
359,2,2008-10-22,54,40,12,29,9,11,1,0,29.71,30.4,12,12,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,12,0
360,2,2008-10-23,60,40,15,34,12,8,1,0.09,29.56,30.27,10.6,12,10.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,15,0.09
361,2,2008-10-24,56,45,16,44,16,7,1,0.63,29.25,29.97,5.6,20,6.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,56,16,0.63
362,2,2008-10-25,53,43,13,41,14,10,1,0,29.09,29.79,12.8,23,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,13,0
363,2,2008-10-26,56,36,11,34,10,12,1,0.01,29.17,29.81,17.5,27,18.4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,56,11,0.01
364,2,2008-10-27,47,34,6,28,4,18,1,0,29.57,30.21,13.4,31,13.9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,47,6,0
365,2,2008-10-28,45,32,4,23,2,20,1,0,29.6,30.31,9.9,30,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,0
366,2,2008-10-29,51,33,7,25,4,17,1,0,29.54,30.22,1.7,29,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,7,0
367,2,2008-10-30,63,34,14,31,10,9,1,0,29.65,30.33,9.3,19,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,14,0
368,2,2008-10-31,71,49,25,46,20,26,1,0,29.64,30.3,6,22,7.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,71,25,0
369,2,2009-05-01,62,48,20,42,17,3,1,0.04,29.33,29.98,8.1,29,8.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62,20,0.04
370,2,2009-05-02,65,45,20,34,15,3,1,0,29.28,29.95,9.2,27,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,20,0
371,2,2009-05-03,70,45,23,35,17,28,1,0,29.26,29.92,4.7,26,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,23,0
372,2,2009-05-04,70,49,25,36,17,26,1,0,29.37,30.02,7.1,9,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,25,0
373,2,2009-05-05,70,54,27,41,20,24,1,0,29.28,29.95,5.1,12,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,27,0
374,2,2009-05-06,75,56,31,51,25,1,2,0.86,29.13,29.8,6.2,19,7.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,75,31,0.86
375,2,2009-05-07,77,56,32,53,27,1,3,0.03,29.08,29.74,8.2,24,9.2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,77,32,0.03
376,2,2009-05-08,74,57,31,55,28,1,2,0.01,29,29.67,4.4,20,6.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,74,31,0.01
377,2,2009-05-09,64,45,20,44,18,3,1,0,29.26,29.87,4.7,28,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,20,0
378,2,2009-05-10,67,43,20,40,16,3,1,0.02,29.47,30.11,5.1,30,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67,20,0.02
379,2,2009-05-11,61,40,16,34,13,7,1,0,29.53,30.2,2.1,7,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,16,0
380,2,2009-05-12,72,44,23,32,16,28,1,0,29.44,30.13,8.9,16,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,23,0
381,2,2009-05-13,71,54,28,58,29,13,1,1.03,29.08,29.77,12.9,18,14.8,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,71,28,1.03
382,2,2009-05-14,69,55,27,44,22,24,1,0,29.38,30,11.1,27,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,27,0
383,2,2009-05-15,63,55,24,52,24,27,1,0.7,29.34,29.99,4.4,15,5.8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,63,24,0.7
384,2,2009-05-16,62,47,20,41,19,3,1,0.04,29.41,30.05,11,30,12.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,62,20,0.04
385,2,2009-05-17,59,41,15,28,11,8,1,0,29.67,30.32,3.3,9,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,15,0
386,2,2009-05-18,67,45,21,30,14,30,1,0,29.62,30.3,9.3,19,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,21,0
387,2,2009-05-19,80,54,32,43,23,1,3,0,29.55,30.22,12.3,21,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,32,0
388,2,2009-05-20,85,61,38,43,26,1,9,0,29.47,30.13,11.9,20,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,38,0
389,2,2009-05-21,85,60,38,48,28,1,9,0,29.44,30.09,8.1,25,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,38,0
390,2,2009-05-22,70,56,28,47,23,13,1,0,29.5,30.16,10,3,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,28,0
391,2,2009-05-23,79,55,32,51,27,1,3,0,29.39,30.05,4.5,8,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,32,0
392,2,2009-05-24,70,56,28,47,23,13,1,0,29.39,30.05,10.7,3,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,28,0
393,2,2009-05-25,64,56,25,46,22,26,1,0.08,29.33,30,8.7,6,9.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,64,25,0.08
394,2,2009-05-26,76,56,31,54,27,1,2,1.38,29.13,29.81,5.7,6,6.8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,76,31,1.38
395,2,2009-05-27,75,58,32,60,32,1,3,0,29.02,29.67,6.8,24,8.3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,75,32,0
396,2,2009-05-28,64,55,25,51,23,26,1,0,29.11,29.75,6.8,29,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,25,0
397,2,2009-05-29,77,55,31,49,24,1,2,0,29.23,29.87,2,31,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,31,0
398,2,2009-05-30,79,53,31,46,24,1,2,0,29.15,29.8,1.8,29,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,31,0
399,2,2009-05-31,72,49,26,43,21,25,1,0,29.26,29.93,2.9,9,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,26,0
400,2,2009-06-01,80,52,31,54,27,1,2,0.83,29.25,29.88,1,34,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,80,31,0.83
401,2,2009-06-02,61,50,21,47,20,30,1,0.06,29.42,30.07,8.3,3,9.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,61,21,0.06
402,2,2009-06-03,61,47,19,40,17,4,1,0,29.47,30.13,11,2,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,19,0
403,2,2009-06-04,68,47,23,38,18,28,1,0,29.36,30.05,5.2,5,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,23,0
404,2,2009-06-05,80,47,29,43,23,2,1,0,29.23,29.91,6.3,25,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,29,0
405,2,2009-06-06,66,55,26,48,22,25,1,0,29.26,29.92,4.7,3,7.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,26,0
406,2,2009-06-07,74,56,30,54,28,1,1,0,29.21,29.86,1.5,11,7.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,74,30,0
407,2,2009-06-08,82,55,34,61,34,1,5,0.3,29.11,29.76,6.4,25,10,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,82,34,0.3
408,2,2009-06-09,67,56,27,53,25,24,1,0,29.29,29.94,6.4,8,7.9,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,67,27,0
409,2,2009-06-10,67,55,26,50,24,25,1,0.04,29.21,29.88,8.5,4,9.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67,26,0.04
410,2,2009-06-11,60,53,22,53,23,29,1,1.14,29.17,29.82,8.8,1,9,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,60,22,1.14
411,2,2009-06-12,72,50,26,49,24,25,1,0,29.3,29.95,5,6,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,26,0
412,2,2009-06-13,66,56,26,52,24,25,1,0.31,29.34,29.99,7.2,4,7.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,26,0.31
413,2,2009-06-14,76,54,30,50,26,1,1,0,29.34,30,5.1,5,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,30,0
414,2,2009-06-15,81,57,34,49,27,1,5,0,29.34,29.99,7.4,9,7.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,81,34,0
415,2,2009-06-16,71,64,33,57,30,1,4,1.07,29.21,29.87,10.3,11,10.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,71,33,1.07
416,2,2009-06-17,73,63,33,60,32,1,4,0,29.21,29.87,2.6,34,6.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,73,33,0
417,2,2009-06-18,81,63,37,64,36,1,8,0.11,29.15,29.79,3.7,17,5.8,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,81,37,0.11
418,2,2009-06-19,88,66,42,68,39,1,13,0.87,29.03,29.68,6.3,18,10.5,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,88,42,0.87
419,2,2009-06-20,88,69,44,65,39,1,15,0,29.13,29.74,8.3,28,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,44,0
420,2,2009-06-21,86,71,44,64,38,1,15,0,29.17,29.8,3.3,9,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,86,44,0
421,2,2009-06-22,89,70,45,67,40,1,16,0.06,29.15,29.77,5.3,12,7.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,89,45,0.06
422,2,2009-06-23,92,75,49,68,42,1,20,0,29.22,29.85,2.8,13,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,49,0
423,2,2009-06-24,93,73,48,68,42,1,19,0.78,29.21,29.85,2.1,23,4.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,93,48,0.78
424,2,2009-06-25,93,76,50,68,42,1,21,0,29.15,29.77,1.8,26,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,50,0
425,2,2009-06-26,86,72,44,61,36,1,15,0,29.2,29.83,6.4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,44,0
426,2,2009-06-27,90,67,44,60,36,1,15,0.05,29.18,29.8,6,22,6.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90,44,0.05
427,2,2009-06-28,83,68,41,53,31,1,12,0,29.08,29.71,14.1,29,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,41,0
428,2,2009-06-29,78,65,37,54,30,1,8,0,28.95,29.59,13.4,30,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,37,0
429,2,2009-06-30,68,61,30,53,27,1,1,0,29,29.64,8.1,30,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,30,0
430,2,2009-07-01,65,57,26,54,26,25,1,0.02,29.13,29.76,6.6,31,7.4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,65,26,0.02
431,2,2009-07-02,73,60,32,55,29,1,3,0,29.31,29.94,5.7,31,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,32,0
432,2,2009-07-03,79,62,36,56,31,1,7,0,29.41,30.05,1.8,2,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,36,0
433,2,2009-07-04,69,63,31,58,31,1,2,0.12,29.31,29.98,3.4,14,4.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,69,31,0.12
434,2,2009-07-05,82,61,37,59,33,1,8,0.03,29.25,29.9,0.3,36,2.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,82,37,0.03
435,2,2009-07-06,85,63,39,54,32,1,10,0,29.2,29.84,4.2,30,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,39,0
436,2,2009-07-07,76,65,36,55,30,1,7,0,29.24,29.88,5.9,7,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,36,0
437,2,2009-07-08,68,62,30,55,28,1,1,0.17,29.34,29.98,7,8,7.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68,30,0.17
438,2,2009-07-09,80,63,37,58,33,1,8,0,29.41,30.05,6.5,10,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,37,0
439,2,2009-07-10,84,67,41,65,37,1,12,0.12,29.41,30.04,3.6,21,4.6,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,84,41,0.12
440,2,2009-07-11,85,68,42,60,36,1,13,1.12,29.39,30.02,5.9,29,7.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,85,42,1.12
441,2,2009-07-12,82,60,36,50,29,1,7,0,29.41,30.05,1.9,33,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,36,0
442,2,2009-07-13,78,66,37,48,28,1,8,0,29.41,30.05,5.8,7,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,37,0
443,2,2009-07-14,81,60,36,49,29,1,7,0,29.41,30.06,7.5,16,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,36,0
444,2,2009-07-15,86,67,42,62,36,1,13,0.32,29.23,29.88,10,25,13.8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,86,42,0.32
445,2,2009-07-16,82,65,39,57,32,1,10,0.17,29.23,29.88,9.6,28,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,39,0.17
446,2,2009-07-17,70,58,29,52,26,2,1,0,29.21,29.86,10.1,29,10.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,70,29,0
447,2,2009-07-18,73,58,31,52,27,1,2,0,29.36,30,6.6,32,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,31,0
448,2,2009-07-19,73,60,32,53,28,1,3,0,29.45,30.1,1.4,4,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,32,0
449,2,2009-07-20,76,59,33,56,30,1,4,0,29.42,30.08,6.2,10,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,33,0
450,2,2009-07-21,82,64,38,56,32,1,9,0,29.33,29.99,4.9,14,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,38,0
451,2,2009-07-22,79,66,38,59,33,1,9,0,29.28,29.93,2.8,11,5.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,79,38,0
452,2,2009-07-23,79,63,36,60,33,1,7,0.1,29.26,29.91,1.7,1,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,79,36,0.1
453,2,2009-07-24,83,62,38,60,34,1,9,0.19,29.14,29.82,8.7,23,9.6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,83,38,0.19
454,2,2009-07-25,81,66,39,59,34,1,10,0,29.08,29.71,10.8,27,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,39,0
455,2,2009-07-26,82,64,38,59,34,1,9,0,29.18,29.8,9.1,29,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,38,0
456,2,2009-07-27,84,66,40,61,36,1,11,0.03,29.21,29.85,9.2,23,9.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84,40,0.03
457,2,2009-07-28,86,68,42,62,36,1,13,0.01,29.13,29.77,6.5,28,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,42,0.01
458,2,2009-07-29,79,66,38,52,30,1,9,0,29.19,29.82,3.8,3,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,38,0
459,2,2009-07-30,80,65,38,57,32,1,9,0,29.2,29.84,4.9,24,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,38,0
460,2,2009-07-31,82,62,37,55,31,1,8,0,29.29,29.92,5.9,27,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,37,0
461,2,2009-08-01,75,63,34,59,32,1,5,0.01,29.24,29.9,10.6,23,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,34,0.01
462,2,2009-08-02,79,58,34,52,28,1,5,0,29.26,29.92,6.2,26,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,34,0
463,2,2009-08-03,86,68,42,61,35,1,13,0.06,29.17,29.81,11,21,11.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,86,42,0.06
464,2,2009-08-04,86,69,43,63,37,1,14,0,29.21,29.85,1.8,5,6.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,86,43,0
465,2,2009-08-05,79,66,38,56,32,1,9,0,29.4,30.03,3.8,6,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,38,0
466,2,2009-08-06,81,62,37,51,29,1,8,0,29.44,30.08,3.4,9,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,37,0
467,2,2009-08-07,74,67,36,59,32,1,7,0.23,29.41,30.08,6.4,15,7.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,74,36,0.23
468,2,2009-08-08,89,69,44,70,42,1,15,0.08,29.26,29.92,12.2,21,12.8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,89,44,0.08
469,2,2009-08-09,92,77,50,72,44,1,21,0.02,29.29,29.92,11.1,23,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,50,0.02
470,2,2009-08-10,86,71,44,66,39,1,15,0,29.31,29.94,8.3,26,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,44,0
471,2,2009-08-11,81,65,38,62,35,1,9,0,29.36,29.98,6.1,2,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,38,0
472,2,2009-08-12,82,63,38,56,32,1,9,0,29.44,30.07,5.5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,38,0
473,2,2009-08-13,86,63,40,55,32,1,11,0,29.44,30.09,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,40,0
474,2,2009-08-14,88,67,43,59,35,1,14,0,29.44,30.08,6.3,21,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,43,0
475,2,2009-08-15,89,70,45,61,37,1,16,0,29.38,30.02,8.3,19,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,45,0
476,2,2009-08-16,90,71,46,68,40,1,17,0.27,29.34,29.97,9.3,21,10.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,90,46,0.27
477,2,2009-08-17,83,71,42,68,40,1,13,0.59,29.34,29.98,5.1,22,7.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,83,42,0.59
478,2,2009-08-18,84,66,40,61,35,1,11,0,29.33,29.97,8,27,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,40,0
479,2,2009-08-19,81,64,38,62,35,1,9,0.61,29.15,29.82,5.9,16,8.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,81,38,0.61
480,2,2009-08-20,79,64,37,61,34,1,8,0.12,29,29.65,12.2,23,12.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,79,37,0.12
481,2,2009-08-21,74,59,32,58,30,1,3,0.05,29.13,29.75,10.1,27,13.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,74,32,0.05
482,2,2009-08-22,69,58,29,52,26,2,1,0,29.36,29.99,9.4,36,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,29,0
483,2,2009-08-23,73,58,31,55,28,1,2,0,29.44,30.08,3.5,5,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,31,0
484,2,2009-08-24,79,57,33,57,31,1,4,0,29.47,30.12,5,21,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,33,0
485,2,2009-08-25,82,61,37,61,34,1,8,0,29.39,30.04,8.3,21,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,37,0
486,2,2009-08-26,72,64,33,64,34,1,4,0.54,29.42,30.07,3.9,2,7.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,72,33,0.54
487,2,2009-08-27,67,62,30,61,32,1,1,1.19,29.41,30.07,10.7,8,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,67,30,1.19
488,2,2009-08-28,71,61,31,61,32,1,2,0.28,29.24,29.92,2.6,2,5.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,71,31,0.28
489,2,2009-08-29,69,56,28,52,26,13,1,0.01,29.24,29.88,10.4,31,11.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,69,28,0.01
490,2,2009-08-30,66,51,24,47,22,27,1,0,29.5,30.13,9.4,1,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,24,0
491,2,2009-08-31,67,49,23,44,21,28,1,0,29.6,30.26,5.3,4,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,23,0
492,2,2009-09-01,71,50,26,49,24,25,1,0,29.63,30.3,3.2,6,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,26,0
493,2,2009-09-02,72,53,28,51,25,13,1,0,29.56,30.23,3.2,8,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,28,0
494,2,2009-09-03,75,57,31,55,29,1,2,0,29.48,30.14,5.2,6,5.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75,31,0
495,2,2009-09-04,75,58,32,55,29,1,3,0,29.49,30.14,3.8,4,4.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,75,32,0
496,2,2009-09-05,78,57,33,57,31,1,4,0,29.54,30.19,5.2,6,5.8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,78,33,0
497,2,2009-09-06,77,66,37,59,33,1,8,0,29.52,30.17,6.3,8,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,37,0
498,2,2009-09-07,77,63,35,59,32,1,6,0,29.44,30.09,6.3,4,6.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,77,35,0
499,2,2009-09-08,78,62,35,62,34,1,6,0,29.41,30.05,6.9,4,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,78,35,0
500,2,2009-09-09,77,68,38,63,35,1,9,0,29.47,30.12,6.8,7,7.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,77,38,0
