"ID","Date","Month_Yr","Address","Block","Latitude","Longitude","Street","CULEX_ERRATICUS","CULEX_PIPIENS","CULEX_PIPIENS_RESTUANS","CULEX_RESTUANS","CULEX_SALINARIUS","CULEX_TARSALIS","CULEX_TERRITANS","Month","Tmax","Tmin","Tavg","Depart","DewPoint","Heat","Cool","Sunrise","Sunset","PrecipTotal","ResultSpeed","ResultDir","AvgSpeed","BR","DZ","FG","HZ","RA","TS","TSRA","VCTS","Tmax2","Tmin2","Tavg2","WetBulb2","Heat2","StnPressure2","ResultDir2","AvgSpeed2","BR2","DZ2","FG2","HZ2","RA2","TS2","TSRA2","VCTS2","ParasiticIn.","Influenza.","Spray","Year","TrapM","Snow_Fall","WnvPresentB","PrecipTotal2i","RA45i","PT45_gt50i","RA45_2i","PT45_gt50_2i","Season_code_1","Season_code_2","Season_code_3"
2371,"2009-09-25","2009-09","1300 North Laramie Avenue, Chicago, IL 60651, USA",13,41.904194,-87.756155," N LARAMIE AVE",0,0,2,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,230,0,0,4,11,1,10,0,0,0,1
2372,"2009-09-25","2009-09","1400 North Sacramento Avenue, Chicago, IL 60622, USA",14,41.906638,-87.701431," N HUMBOLDT DR",0,1,23,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,33,0,0,4,11,1,10,0,0,0,1
2373,"2009-09-25","2009-09","1500 North Long Avenue, Chicago, IL 60651, USA",15,41.907645,-87.760886," N LONG AVE",0,0,3,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,153,0,0,4,11,1,10,0,0,0,1
2374,"2009-09-25","2009-09","1700 North Pulaski Road, Chicago, IL 60639, USA",17,41.911824,-87.726737," N PULASKI RD",0,1,4,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,39,0,0,4,11,1,10,0,0,0,1
2375,"2009-09-25","2009-09","1700 West 95th Street, Chicago, IL 60643, USA",17,41.720848,-87.666014," W 95TH ST",0,1,2,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,94,0,0,4,11,1,10,0,0,0,1
2376,"2009-09-25","2009-09","1700 West Addison Street, Chicago, IL 60613, USA",17,41.947227,-87.671457," W ADDISON ST",0,0,1,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,224,0,0,4,11,1,10,0,0,0,1
2377,"2009-09-25","2009-09","2200 North Cannon Drive, Chicago, IL 60614, USA",22,41.921965,-87.632085," N CANNON DR",0,0,16,2,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,54,0,0,4,11,1,10,0,0,0,1
2378,"2009-09-25","2009-09","2200 West 51st Street, Chicago, IL 60609, USA",22,41.801179,-87.679447," W 51ST ST",0,0,1,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,61,0,0,4,11,1,10,0,0,0,1
2379,"2009-09-25","2009-09","2400 East 105th Street, Chicago, IL 60617, USA",24,41.704572,-87.565666," E 105TH ST",0,1,0,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,128,0,0,4,11,1,10,0,0,0,1
2380,"2009-09-25","2009-09","2500 South Millard Avenue, Chicago, IL 60623, USA",25,41.846075,-87.716277," S MILLARD AVE",0,2,8,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,152,0,0,4,11,1,10,0,0,0,1
2381,"2009-09-25","2009-09","2500 West Grand Avenue, Chicago, IL 60654, USA",25,41.891118,-87.654491," W GRAND AVE",0,0,3,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,46,0,0,4,11,1,10,0,0,0,1
2382,"2009-09-25","2009-09","2800 North Francisco Avenue, Chicago, IL 60618, USA",28,41.932094,-87.700117," N FRANCISCO AVE",0,0,6,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,147,0,0,4,11,1,10,0,0,0,1
2383,"2009-09-25","2009-09","3000 West 18th Street, Chicago, IL 60608, USA",30,41.857402,-87.694991," W 18TH ST",0,0,5,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,43,0,0,4,11,1,10,0,0,0,1
2384,"2009-09-25","2009-09","3300 North Rutherford Avenue, Chicago, IL 60634, USA",33,41.94016,-87.794896," N RUTHERFORD AVE",0,0,10,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,144,0,0,4,11,1,10,0,0,0,1
2385,"2009-09-25","2009-09","3300 West 104th Street, Chicago, IL 60655, USA",33,41.704336,-87.703736," W 104TH ST",0,1,2,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,95,0,0,4,11,1,10,0,0,0,1
2386,"2009-09-25","2009-09","3500 West 116th Street, Chicago, IL 60655, USA",35,41.682587,-87.707973," W 116TH ST",0,0,3,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,158,0,0,4,11,1,10,0,0,0,1
2387,"2009-09-25","2009-09","3500 West 51st Street, Chicago, IL 60632, USA",35,41.800737,-87.71188," W 51ST ST",0,0,1,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,62,0,0,4,11,1,10,0,0,0,1
2388,"2009-09-25","2009-09","3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36,41.944869,-87.832763," N PITTSBURGH AVE",0,0,4,1,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,11,0,0,4,11,1,10,0,0,0,1
2389,"2009-09-25","2009-09","3700 118th Street, Chicago, IL 60617, USA",37,41.680946,-87.535198," E 118TH ST",0,0,2,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,212,0,0,4,11,1,10,0,0,0,1
2390,"2009-09-25","2009-09","3700 North Kedvale Avenue, Chicago, IL 60641, USA",37,41.948167,-87.730698," N KEDVALE AVE",0,3,10,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,218,0,0,4,11,1,10,0,0,0,1
2391,"2009-09-25","2009-09","3700 South Pulaski Road, Chicago, IL 60623, USA",37,41.82561,-87.726549," S PULASKI RD",0,1,0,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,63,0,0,4,11,1,10,0,0,0,1
2392,"2009-09-25","2009-09","3900 North Springfield Avenue, Chicago, IL 60618, USA",39,41.951866,-87.725057," N SPRINGFIELD AVE",0,2,8,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,228,0,0,4,11,1,10,0,0,0,1
2393,"2009-09-25","2009-09","3900 South Ashland Avenue, Chicago, IL 60609, USA",39,41.822536,-87.666343," S ASHLAND AVE",0,0,1,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,74,0,0,4,11,1,10,0,0,0,1
2394,"2009-09-25","2009-09","4000 East 130th Street, Chicago, IL 60633, USA",40,41.659112,-87.538693," E 130TH ST",0,2,6,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,221,0,0,4,11,1,10,0,0,0,1
2395,"2009-09-25","2009-09","4100 North Oak Park Avenue, Chicago, IL 60634, USA",41,41.95469,-87.800991," N OAK PARK AVE",0,1,27,1,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,2,0,0,4,11,1,10,0,0,0,1
2396,"2009-09-25","2009-09","4200 West 127th Street, Alsip, IL 60803, USA",42,41.662014,-87.724608," W 127TH PL",0,0,5,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,135,0,0,4,11,1,10,0,0,0,1
2397,"2009-09-25","2009-09","4500 North Campbell Avenue, Chicago, IL 60625, USA",45,41.963976,-87.69181," N CAMPBELL AVE",0,9,48,8,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,220,0,0,4,11,1,10,0,0,0,1
2398,"2009-09-25","2009-09","4600 Milwaukee Avenue, Chicago, IL 60630, USA",46,41.964242,-87.757639," N MILWAUKEE AVE",0,3,6,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,3,0,0,4,11,1,10,0,0,0,1
2399,"2009-09-25","2009-09","4800 West Montana Street, Chicago, IL 60639, USA",48,41.925198,-87.746381," W MONTANA ST",0,2,13,1,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,222,0,0,4,11,1,10,0,0,0,1
2400,"2009-09-25","2009-09","5000 South Central Avenue, Chicago, IL 60638, USA",50,41.801498,-87.763416," S CENTRAL AVE",0,4,30,4,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,31,0,0,4,11,1,10,0,0,0,1
2401,"2009-09-25","2009-09","5000 South Union Avenue, Chicago, IL 60609, USA",50,41.803423,-87.642984," S UNION AVE",0,0,4,0,0,1,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,82,0,0,4,11,1,10,0,0,0,1
2402,"2009-09-25","2009-09","5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51,41.973845,-87.805059," N MONT CLARE AVE",0,4,39,3,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,223,0,0,4,11,1,10,0,0,0,1
2403,"2009-09-25","2009-09","5200 South Kolmar Avenue, Chicago, IL 60632, USA",52,41.798697,-87.736812," S KOLMAR",0,0,1,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,114,0,0,4,11,1,10,0,0,0,1
2404,"2009-09-25","2009-09","5800 North Western Avenue, Chicago, IL 60659, USA",58,41.986921,-87.689778," N WESTERN AVE",0,0,2,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,28,0,0,4,11,1,10,0,0,0,1
2405,"2009-09-25","2009-09","6000 West Montrose Avenue, Chicago, IL 60634, USA",60,41.960616,-87.777189," W MONTROSE DR",0,0,0,1,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,17,0,0,4,11,1,10,0,0,0,1
2406,"2009-09-25","2009-09","6100 North Lemont Avenue, Chicago, IL 60646, USA",61,41.991429,-87.747113," N LEMONT AVE",0,0,5,3,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,12,0,0,4,11,1,10,0,0,0,1
2407,"2009-09-25","2009-09","6100 West Fullerton Avenue, Chicago, IL 60639, USA",61,41.923738,-87.785288," W FULLERTON AVE",0,0,5,1,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,13,0,1,4,11,1,10,0,0,0,1
2408,"2009-09-25","2009-09","6300 West 64th Street, Chicago, IL 60638, USA",63,41.776156,-87.778927," W 64TH ST",0,1,3,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,155,0,0,4,11,1,10,0,0,0,1
2409,"2009-09-25","2009-09","6700 South Kedzie Avenue, Chicago, IL 60629, USA",67,41.77166,-87.703047," S KEDZIE AVE",0,2,2,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,66,0,0,4,11,1,10,0,0,0,1
2410,"2009-09-25","2009-09","7000 North Moselle Avenue, Chicago, IL 60646, USA",70,42.008314,-87.777921," N MOSELL AVE",0,0,1,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,8,0,0,4,11,1,10,0,0,0,1
2411,"2009-09-25","2009-09","7000 West Armitage Avenue, Chicago, IL 60707, USA",70,41.916265,-87.800515,"  W ARMITAGE AVENUE",0,2,16,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,151,0,0,4,11,1,10,0,0,0,1
2412,"2009-09-25","2009-09","7200 North Oketo Avenue, Chicago, IL 60631, USA",72,42.011601,-87.811506," N OKETO AVE",0,1,3,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,16,0,0,4,11,1,10,0,0,0,1
2413,"2009-09-25","2009-09","7500 North Oakley Avenue, Chicago, IL 60645, USA",75,42.01743,-87.687769," N OAKLEY AVE",0,0,4,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,148,0,0,4,11,1,10,0,0,0,1
2414,"2009-09-25","2009-09","7700 South Eberhart Avenue, Chicago, IL 60619, USA",77,41.754676,-87.612922," S EBERHART AVE",0,0,1,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,80,0,0,4,11,1,10,0,0,0,1
2415,"2009-09-25","2009-09","8200 South Kostner Avenue, Chicago, IL 60652, USA",82,41.743402,-87.731435," S KOSTNER AVE",0,4,79,2,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,225,0,0,4,11,1,10,0,0,0,1
2416,"2009-09-25","2009-09","8900 South Carpenter Street, Chicago, IL 60620, USA",89,41.732984,-87.649642," S CARPENTER ST",0,0,7,2,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,159,0,0,4,11,1,10,0,0,0,1
2417,"2009-09-25","2009-09","9100 West Higgins Road, Rosemont, IL 60018, USA",91,41.992478,-87.862995," W HIGGINS RD",0,0,1,1,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,9,0,0,4,11,1,10,0,0,0,1
2418,"2009-09-25","2009-09","Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",52,41.778297,-87.752411," W 63RD ST",0,0,4,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,65,0,0,4,11,1,10,0,0,0,1
2419,"2009-09-25","2009-09","East 91st Place, Chicago, IL, USA",65,41.728495,-87.600963," E 91ST PL",0,1,5,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,227,0,0,4,11,1,10,0,0,0,1
2420,"2009-09-25","2009-09","Ohare Court, Bensenville, IL 60106, USA",10,41.957799,-87.930995," W OHARE",0,2,2,2,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,903,0,0,4,11,1,10,0,0,0,1
2421,"2009-09-25","2009-09","ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10,41.974689,-87.890615," W OHARE AIRPORT",0,11,27,2,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,900,0,0,4,11,1,10,0,0,0,1
2422,"2009-09-25","2009-09","South Brandon Avenue, Chicago, IL 60617, USA",13,41.740641,-87.546587," S BRANDON",0,0,3,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,209,0,0,4,11,1,10,0,0,0,1
2423,"2009-09-25","2009-09","South Cottage Grove Avenue, Chicago, IL, USA",10,41.750498,-87.605294," S COTTAGE GROVE",0,0,6,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,102,0,0,4,11,1,10,0,0,0,1
2424,"2009-09-25","2009-09","South Doty Avenue, Chicago, IL, USA",12,41.673408,-87.599862," S DOTY AVE",0,1,3,0,2,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,115,0,0,4,11,1,10,0,0,0,1
2425,"2009-09-25","2009-09","South Stony Island Avenue, Chicago, IL, USA",10,41.726465,-87.585413," S STONY ISLAND AVE",0,0,3,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,138,0,0,4,11,1,10,0,0,0,1
2426,"2009-09-25","2009-09","South Torrence Avenue, Chicago, IL, USA",13,41.678618,-87.559308," S TORRENCE AVE",0,1,24,1,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,200,0,0,4,11,1,10,0,0,0,1
2427,"2009-09-25","2009-09","South Wallace Street, Chicago, IL, USA",11,41.753411,-87.639817," S WALLACE ST",0,0,3,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,229,0,0,4,11,1,10,0,0,0,1
2428,"2009-09-25","2009-09","University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",11,41.868077,-87.666901," S ASHLAND AVE",0,4,29,0,0,0,0,9,70,60,30,22,57,1,1,542,1744,18,5.4,11,151,1,1,0,0,1,0,0,0,70,60,30,29,1,75,11,141,1,1,0,0,1,0,0,0,0.26,0.6,0,2009,90,0,0,4,11,1,10,0,0,0,1
2429,"2009-10-01","2009-10","1100 North Artesian Avenue, Chicago, IL 60622, USA",11,41.903002,-87.688267," S ARTESIAN AVE",0,0,2,1,0,0,0,10,59,41,15,16,46,8,1,548,1734,91,9.1,13,173,1,0,0,0,1,0,0,0,59,44,17,18,6,49,13,165,1,0,0,0,1,0,1,0,0.24,1.05,0,2009,160,0,0,61,13,1,10,1,0,0,1
2430,"2009-10-01","2009-10","1100 Roosevelt Road, Chicago, IL 60608, USA",11,41.867108,-87.654224," W ROOSEVELT",0,0,11,1,0,0,0,10,59,41,15,16,46,8,1,548,1734,91,9.1,13,173,1,0,0,0,1,0,0,0,59,44,17,18,6,49,13,165,1,0,0,0,1,0,1,0,0.24,1.05,0,2009,48,0,0,61,13,1,10,1,0,0,1
2431,"2009-10-01","2009-10","1200 West Greenleaf Avenue, Chicago, IL 60626, USA",12,42.010412,-87.66214," W GREENLEAF AVE",0,0,1,1,0,0,0,10,59,41,15,16,46,8,1,548,1734,91,9.1,13,173,1,0,0,0,1,0,0,0,59,44,17,18,6,49,13,165,1,0,0,0,1,0,1,0,0.24,1.05,0,2009,18,0,0,61,13,1,10,1,0,0,1
2432,"2009-10-01","2009-10","1300 North Laramie Avenue, Chicago, IL 60651, USA",13,41.904194,-87.756155," N LARAMIE AVE",0,0,0,0,0,0,1,10,59,41,15,16,46,8,1,548,1734,91,9.1,13,173,1,0,0,0,1,0,0,0,59,44,17,18,6,49,13,165,1,0,0,0,1,0,1,0,0.24,1.05,0,2009,230,0,0,61,13,1,10,1,0,0,1
2433,"2009-10-01","2009-10","1700 North Pulaski Road, Chicago, IL 60639, USA",17,41.911824,-87.726737," N PULASKI RD",0,0,0,1,0,0,0,10,59,41,15,16,46,8,1,548,1734,91,9.1,13,173,1,0,0,0,1,0,0,0,59,44,17,18,6,49,13,165,1,0,0,0,1,0,1,0,0.24,1.05,0,2009,39,0,0,61,13,1,10,1,0,0,1
2434,"2009-10-01","2009-10","1700 West 95th Street, Chicago, IL 60643, USA",17,41.720848,-87.666014," W 95TH ST",0,0,1,0,0,0,0,10,59,41,15,16,46,8,1,548,1734,91,9.1,13,173,1,0,0,0,1,0,0,0,59,44,17,18,6,49,13,165,1,0,0,0,1,0,1,0,0.24,1.05,0,2009,94,0,0,61,13,1,10,1,0,0,1
2435,"2009-10-01","2009-10","2200 West 69th Street, Chicago, IL 60636, USA",22,41.768388,-87.678649," W 69TH ST",0,1,0,0,0,0,0,10,59,41,15,16,46,8,1,548,1734,91,9.1,13,173,1,0,0,0,1,0,0,0,59,44,17,18,6,49,13,165,1,0,0,0,1,0,1,0,0.24,1.05,0,2009,69,0,0,61,13,1,10,1,0,0,1
2436,"2009-10-01","2009-10","2400 East 105th Street, Chicago, IL 60617, USA",24,41.704572,-87.565666," E 105TH ST",0,1,12,3,0,0,0,10,59,41,15,16,46,8,1,548,1734,91,9.1,13,173,1,0,0,0,1,0,0,0,59,44,17,18,6,49,13,165,1,0,0,0,1,0,1,0,0.24,1.05,0,2009,128,0,0,61,13,1,10,1,0,0,1
2437,"2009-10-01","2009-10","2500 South Millard Avenue, Chicago, IL 60623, USA",25,41.846075,-87.716277," S MILLARD AVE",0,0,0,1,0,0,0,10,59,41,15,16,46,8,1,548,1734,91,9.1,13,173,1,0,0,0,1,0,0,0,59,44,17,18,6,49,13,165,1,0,0,0,1,0,1,0,0.24,1.05,0,2009,152,0,0,61,13,1,10,1,0,0,1
2438,"2009-10-01","2009-10","2500 West Grand Avenue, Chicago, IL 60654, USA",25,41.891118,-87.654491," W GRAND AVE",0,2,0,0,0,0,0,10,59,41,15,16,46,8,1,548,1734,91,9.1,13,173,1,0,0,0,1,0,0,0,59,44,17,18,6,49,13,165,1,0,0,0,1,0,1,0,0.24,1.05,0,2009,46,0,0,61,13,1,10,1,0,0,1
2439,"2009-10-01","2009-10","3000 West 18th Street, Chicago, IL 60608, USA",30,41.857402,-87.694991," W 18TH ST",0,1,0,0,0,0,0,10,59,41,15,16,46,8,1,548,1734,91,9.1,13,173,1,0,0,0,1,0,0,0,59,44,17,18,6,49,13,165,1,0,0,0,1,0,1,0,0.24,1.05,0,2009,43,0,0,61,13,1,10,1,0,0,1
2440,"2009-10-01","2009-10","3300 North Rutherford Avenue, Chicago, IL 60634, USA",33,41.94016,-87.794896," N RUTHERFORD AVE",0,0,6,1,0,0,0,10,59,41,15,16,46,8,1,548,1734,91,9.1,13,173,1,0,0,0,1,0,0,0,59,44,17,18,6,49,13,165,1,0,0,0,1,0,1,0,0.24,1.05,0,2009,144,0,0,61,13,1,10,1,0,0,1
